日時	AUD/USD(始値, 買い)	AUD/USD(高値, 買い)	AUD/USD(安値, 買い)	AUD/USD(終値, 買い)	AUD/USD(始値, 売り)	AUD/USD(高値, 売り)	AUD/USD(安値, 売り)	AUD/USD(終値, 売り)	
2002-04-27T06:00:00	0.54397	0.54507	0.53427	0.53977	0.54352	0.54462	0.53382	0.53932	
2002-04-20T06:00:00	0.53987	0.54567	0.53777	0.54397	0.53942	0.54522	0.53732	0.54352	
2002-04-13T06:00:00	0.53467	0.54167	0.53067	0.53987	0.53422	0.54122	0.53022	0.53942	
2002-04-06T07:00:00	0.53047	0.53707	0.52607	0.53467	0.53002	0.53662	0.52562	0.53422	
2002-03-30T07:00:00	0.53347	0.53607	0.52897	0.53047	0.53302	0.53562	0.52852	0.53002	
2002-03-23T07:00:00	0.53057	0.53507	0.52677	0.53347	0.53012	0.53462	0.52632	0.53302	
2002-03-16T07:00:00	0.52617	0.53397	0.52187	0.53057	0.52572	0.53352	0.52142	0.53012	
2002-03-09T07:00:00	0.52297	0.52667	0.51867	0.52617	0.52252	0.52622	0.51822	0.52572	
2002-03-02T07:00:00	0.52027	0.52667	0.51887	0.52297	0.51982	0.52622	0.51842	0.52252	
2002-02-23T07:00:00	0.51307	0.52067	0.51187	0.52027	0.51262	0.52022	0.51142	0.51982	
2002-02-16T07:00:00	0.51777	0.51967	0.51187	0.51307	0.51732	0.51922	0.51142	0.51262	
2002-02-09T07:00:00	0.51117	0.51887	0.50727	0.51777	0.51072	0.51842	0.50682	0.51732	
2002-02-02T07:00:00	0.50907	0.51257	0.50577	0.51117	0.50862	0.51212	0.50532	0.51072	
2002-01-26T07:00:00	0.51647	0.51767	0.50547	0.50907	0.51602	0.51722	0.50502	0.50862	
2002-01-19T07:00:00	0.51477	0.52197	0.51417	0.51647	0.51432	0.52152	0.51372	0.51602	
2002-01-12T07:00:00	0.52097	0.52097	0.51177	0.51477	0.52052	0.52052	0.51132	0.51432	
2002-01-05T07:00:00	0.52047	0.52737	0.51757	0.52097	0.52002	0.52692	0.51712	0.52052	
2001-12-29T07:00:00	0.51107	0.52157	0.50927	0.52047	0.51062	0.52112	0.50882	0.52002	
2001-12-22T07:00:00	0.50877	0.51197	0.50597	0.51107	0.50832	0.51152	0.50552	0.51062	
2001-12-15T07:00:00	0.51977	0.51977	0.50437	0.50877	0.51932	0.51932	0.50392	0.50832	
2001-12-08T07:00:00	0.51437	0.52137	0.51397	0.51977	0.51392	0.52092	0.51352	0.51932	
2001-12-01T07:00:00	0.52187	0.52217	0.51297	0.51437	0.52142	0.52172	0.51252	0.51392	
2001-11-24T07:00:00	0.51787	0.52407	0.51677	0.52187	0.51742	0.52362	0.51632	0.52142	
2001-11-17T07:00:00	0.52357	0.52357	0.51477	0.51787	0.52312	0.52312	0.51432	0.51742	
2001-11-10T07:00:00	0.51807	0.52497	0.51577	0.52357	0.51762	0.52452	0.51532	0.52312	
2001-11-03T07:00:00	0.50787	0.51807	0.50627	0.51807	0.50742	0.51762	0.50582	0.51762	
2001-10-27T06:00:00	0.50087	0.51317	0.50027	0.50787	0.50042	0.51272	0.49982	0.50742	
2001-10-20T06:00:00	0.50987	0.51137	0.50147	0.50207	0.50942	0.51092	0.50102	0.50162	
2001-10-13T06:00:00	0.51207	0.51747	0.50557	0.50987	0.51162	0.51702	0.50512	0.50942	
2001-10-06T06:00:00	0.50857	0.51207	0.49747	0.51207	0.50812	0.51162	0.49702	0.51162	
2001-09-29T06:00:00	0.49307	0.50857	0.49067	0.50857	0.49262	0.50812	0.49022	0.50812	
2001-09-22T06:00:00	0.48617	0.49817	0.48267	0.49307	0.48572	0.49772	0.48222	0.49262	
2001-09-15T06:00:00	0.51717	0.51727	0.48277	0.48617	0.51672	0.51682	0.48232	0.48572	
2001-09-08T06:00:00	0.51867	0.52387	0.51197	0.51717	0.51822	0.52342	0.51152	0.51672	
2001-09-01T06:00:00	0.52897	0.52907	0.51687	0.51867	0.52852	0.52862	0.51642	0.51822	
2001-08-25T06:00:00	0.53497	0.53537	0.52577	0.52897	0.53452	0.53492	0.52532	0.52852	
2001-08-18T06:00:00	0.53697	0.53967	0.52937	0.53497	0.53652	0.53922	0.52892	0.53452	
2001-08-11T06:00:00	0.51417	0.53797	0.51357	0.53697	0.51372	0.53752	0.51312	0.53652	
2001-08-04T06:00:00	0.51687	0.52067	0.50957	0.51417	0.51642	0.52022	0.50912	0.51372	
2001-07-28T06:00:00	0.50867	0.52157	0.50247	0.51687	0.50822	0.52112	0.50202	0.51642	
2001-07-21T06:00:00	0.50667	0.51217	0.50497	0.50867	0.50622	0.51172	0.50452	0.50822	
2001-07-14T06:00:00	0.51137	0.51867	0.50497	0.50667	0.51092	0.51822	0.50452	0.50622	
2001-07-07T06:00:00	0.50917	0.51357	0.50157	0.51137	0.50872	0.51312	0.50112	0.51092	
2001-06-30T06:00:00	0.51217	0.52037	0.50457	0.50917	0.51172	0.51992	0.50412	0.50872	
2001-06-23T06:00:00	0.51727	0.52327	0.50527	0.51217	0.51682	0.52282	0.50482	0.51172	
2001-06-16T06:00:00	0.52497	0.52797	0.51527	0.51727	0.52452	0.52752	0.51482	0.51682	
2001-06-09T06:00:00	0.52537	0.53067	0.52057	0.52497	0.52492	0.53022	0.52012	0.52452	
2001-06-02T06:00:00	0.50887	0.52647	0.50537	0.52537	0.50842	0.52602	0.50492	0.52492	
2001-05-26T06:00:00	0.52037	0.52197	0.50417	0.50887	0.51992	0.52152	0.50372	0.50842	
2001-05-19T06:00:00	0.53067	0.53227	0.50897	0.52037	0.53022	0.53182	0.50852	0.51992	
2001-05-12T06:00:00	0.52187	0.53067	0.51607	0.53067	0.52142	0.53022	0.51562	0.53022	
2001-05-05T06:00:00	0.51977	0.52717	0.51537	0.52187	0.51932	0.52672	0.51492	0.52142	
2001-04-28T06:00:00	0.50927	0.52437	0.50737	0.51977	0.50882	0.52392	0.50692	0.51932	
2001-04-21T06:00:00	0.51427	0.52037	0.50187	0.50927	0.51382	0.51992	0.50142	0.50882	
2001-04-14T06:00:00	0.50867	0.51967	0.49347	0.51427	0.50822	0.51922	0.49302	0.51382	
2001-04-07T06:00:00	0.49917	0.51097	0.49097	0.50867	0.49872	0.51052	0.49052	0.50822	
2001-03-31T07:00:00	0.48587	0.49987	0.47797	0.49917	0.48542	0.49942	0.47752	0.49872	
2001-03-24T07:00:00	0.49887	0.50217	0.48547	0.48587	0.49842	0.50172	0.48502	0.48542	
2001-03-17T07:00:00	0.49497	0.50477	0.49027	0.49887	0.49452	0.50432	0.48982	0.49842	
2001-03-10T07:00:00	0.50917	0.51167	0.49087	0.49497	0.50872	0.51122	0.49042	0.49452	
2001-03-03T07:00:00	0.52997	0.52997	0.50707	0.50917	0.52952	0.52952	0.50662	0.50872	
2001-02-24T07:00:00	0.52747	0.53077	0.52177	0.52997	0.52702	0.53032	0.52132	0.52952	
2001-02-17T07:00:00	0.53007	0.53167	0.52137	0.52747	0.52962	0.53122	0.52092	0.52702	
2001-02-10T07:00:00	0.53727	0.54057	0.52367	0.53007	0.53682	0.54012	0.52322	0.52962	
2001-02-03T07:00:00	0.55087	0.55377	0.53287	0.53727	0.55042	0.55332	0.53242	0.53682	
2001-01-27T07:00:00	0.54387	0.55947	0.54147	0.55087	0.54342	0.55902	0.54102	0.55042	
2001-01-20T07:00:00	0.55607	0.55837	0.54197	0.54387	0.55562	0.55792	0.54152	0.54342	
2001-01-13T07:00:00	0.55697	0.56317	0.55027	0.55607	0.55652	0.56272	0.54982	0.55562	
2001-01-06T07:00:00	0.57157	0.57277	0.55307	0.55697	0.57112	0.57232	0.55262	0.55652	
2000-12-30T07:00:00	0.55927	0.57297	0.55497	0.57157	0.55882	0.57252	0.55452	0.57112	
2000-12-23T07:00:00	0.55717	0.55997	0.55257	0.55927	0.55672	0.55952	0.55212	0.55882	
2000-12-16T07:00:00	0.54437	0.55817	0.54057	0.55717	0.54392	0.55772	0.54012	0.55672	
2000-12-09T07:00:00	0.54457	0.54807	0.53797	0.54437	0.54412	0.54762	0.53752	0.54392	
2000-12-02T07:00:00	0.53767	0.55147	0.53647	0.54457	0.53722	0.55102	0.53602	0.54412	
2000-11-25T07:00:00	0.52197	0.54007	0.51957	0.53767	0.52152	0.53962	0.51912	0.53722	
2000-11-18T07:00:00	0.51867	0.52907	0.50757	0.52197	0.51822	0.52862	0.50712	0.52152	
2000-11-11T07:00:00	0.52017	0.52457	0.51817	0.51867	0.51972	0.52412	0.51772	0.51822	
2000-11-04T07:00:00	0.52767	0.53307	0.51917	0.52017	0.52722	0.53262	0.51872	0.51972	
2000-10-28T06:00:00	0.52357	0.53417	0.51167	0.52767	0.52312	0.53372	0.51122	0.52722	
2000-10-21T06:00:00	0.53077	0.53267	0.51567	0.52357	0.53032	0.53222	0.51522	0.52312	
2000-10-14T06:00:00	0.52767	0.53077	0.51617	0.53077	0.52722	0.53032	0.51572	0.53032	
2000-10-07T06:00:00	0.53327	0.53807	0.52727	0.52767	0.53282	0.53762	0.52682	0.52722	
2000-09-30T06:00:00	0.54347	0.54807	0.52927	0.53327	0.54302	0.54762	0.52882	0.53282	
2000-09-23T06:00:00	0.54937	0.55227	0.53947	0.54347	0.54892	0.55182	0.53902	0.54302	
2000-09-16T06:00:00	0.54637	0.56007	0.53707	0.54937	0.54592	0.55962	0.53662	0.54892	
2000-09-09T06:00:00	0.55667	0.56287	0.54477	0.54637	0.55622	0.56242	0.54432	0.54592	
2000-09-02T06:00:00	0.57747	0.57967	0.55357	0.55667	0.57702	0.57922	0.55312	0.55622	
2000-08-26T06:00:00	0.57337	0.57977	0.56877	0.57747	0.57292	0.57932	0.56832	0.57702	
2000-08-19T06:00:00	0.59057	0.59197	0.56757	0.57337	0.59012	0.59152	0.56712	0.57292	
2000-08-12T06:00:00	0.57967	0.59517	0.57777	0.59057	0.57922	0.59472	0.57732	0.59012	
2000-08-05T06:00:00	0.58747	0.58957	0.57727	0.57967	0.58702	0.58912	0.57682	0.57922	
2000-07-29T06:00:00	0.58797	0.58797	0.57667	0.58747	0.58752	0.58752	0.57622	0.58702	
2000-07-22T06:00:00	0.58667	0.59397	0.58337	0.58797	0.58622	0.59352	0.58292	0.58752	
2000-07-15T06:00:00	0.58507	0.58977	0.57547	0.58667	0.58462	0.58932	0.57502	0.58622	
2000-07-08T06:00:00	0.59187	0.59587	0.58347	0.58507	0.59142	0.59542	0.58302	0.58462	
2000-07-01T06:00:00	0.59767	0.60227	0.58687	0.59187	0.59722	0.60182	0.58642	0.59142	
2000-06-24T06:00:00	0.59487	0.60537	0.59237	0.59767	0.59442	0.60492	0.59192	0.59722	
2000-06-17T06:00:00	0.60667	0.60797	0.59447	0.59487	0.60622	0.60752	0.59402	0.59442	
2000-06-10T06:00:00	0.58747	0.61017	0.58697	0.60667	0.58702	0.60972	0.58652	0.60622	
2000-06-03T06:00:00	0.58177	0.59427	0.57807	0.58747	0.58132	0.59382	0.57762	0.58702	
2000-05-27T06:00:00	0.57347	0.58257	0.56927	0.58177	0.57302	0.58212	0.56882	0.58132	
2000-05-20T06:00:00	0.57357	0.57847	0.56747	0.57347	0.57312	0.57802	0.56702	0.57302	
2000-05-13T06:00:00	0.58327	0.58377	0.56577	0.57357	0.58282	0.58332	0.56532	0.57312	
2000-05-06T06:00:00	0.59687	0.59717	0.57587	0.58327	0.59642	0.59672	0.57542	0.58282	
2000-04-29T06:00:00	0.58577	0.59797	0.57937	0.59687	0.58532	0.59752	0.57892	0.59642	
2000-04-22T06:00:00	0.59297	0.59757	0.58367	0.58577	0.59252	0.59712	0.58322	0.58532	
2000-04-15T06:00:00	0.60327	0.60547	0.58877	0.59297	0.60282	0.60502	0.58832	0.59252	
2000-04-08T06:00:00	0.59777	0.60327	0.59437	0.60327	0.59732	0.60282	0.59392	0.60282	
2000-04-01T07:00:00	0.60727	0.61087	0.59677	0.59777	0.60682	0.61042	0.59632	0.59732	
2000-03-25T07:00:00	0.60957	0.61677	0.60297	0.60727	0.60912	0.61632	0.60252	0.60682	
2000-03-18T07:00:00	0.60737	0.61257	0.60207	0.60957	0.60692	0.61212	0.60162	0.60912	
2000-03-11T07:00:00	0.61347	0.61967	0.60587	0.60737	0.61302	0.61922	0.60542	0.60692	
2000-03-04T07:00:00	0.60877	0.61677	0.60137	0.61347	0.60832	0.61632	0.60092	0.61302	
2000-02-26T07:00:00	0.61657	0.61967	0.60317	0.60877	0.61612	0.61922	0.60272	0.60832	
2000-02-19T07:00:00	0.62957	0.62987	0.61447	0.61657	0.62912	0.62942	0.61402	0.61612	
2000-02-12T07:00:00	0.63177	0.63577	0.62477	0.62957	0.63132	0.63532	0.62432	0.62912	
2000-02-05T07:00:00	0.63817	0.64337	0.62597	0.63177	0.63772	0.64292	0.62552	0.63132	
2000-01-29T07:00:00	0.63937	0.64157	0.62967	0.63817	0.63892	0.64112	0.62922	0.63772	
2000-01-22T07:00:00	0.65877	0.66037	0.62377	0.63937	0.65832	0.65992	0.62332	0.63892	
2000-01-15T07:00:00	0.66587	0.66797	0.65877	0.65877	0.66542	0.66752	0.65832	0.65832	
2000-01-08T07:00:00	0.65527	0.66917	0.65367	0.66587	0.65482	0.66872	0.65322	0.66542	
2000-01-01T07:00:00	0.65687	0.66187	0.65277	0.65527	0.65642	0.66142	0.65232	0.65482	
1999-12-25T07:00:00	0.64437	0.65807	0.64327	0.65687	0.64392	0.65762	0.64282	0.65642	
1999-12-18T07:00:00	0.64327	0.64747	0.64157	0.64437	0.64282	0.64702	0.64112	0.64392	
1999-12-11T07:00:00	0.63557	0.64627	0.63307	0.64327	0.63512	0.64582	0.63262	0.64282	
1999-12-04T07:00:00	0.63287	0.64127	0.63147	0.63557	0.63242	0.64082	0.63102	0.63512	
1999-11-27T07:00:00	0.63477	0.63947	0.63067	0.63287	0.63432	0.63902	0.63022	0.63242	
1999-11-20T07:00:00	0.63977	0.64027	0.63187	0.63477	0.63932	0.63982	0.63142	0.63432	
1999-11-13T07:00:00	0.64777	0.64797	0.63777	0.63977	0.64732	0.64752	0.63732	0.63932	
1999-11-06T07:00:00	0.63847	0.64777	0.63677	0.64777	0.63802	0.64732	0.63632	0.64732	
1999-10-30T06:00:00	0.63927	0.64577	0.63547	0.63847	0.63882	0.64532	0.63502	0.63802	
1999-10-23T06:00:00	0.64987	0.65417	0.63677	0.63927	0.64942	0.65372	0.63632	0.63882	
1999-10-16T06:00:00	0.64497	0.65187	0.64277	0.64987	0.64452	0.65142	0.64232	0.64942	
1999-10-09T06:00:00	0.65377	0.65847	0.64497	0.64497	0.65332	0.65802	0.64452	0.64452	
1999-10-02T06:00:00	0.65727	0.66667	0.65377	0.65377	0.65682	0.66622	0.65332	0.65332	
1999-09-25T06:00:00	0.65097	0.65897	0.64947	0.65727	0.65052	0.65852	0.64902	0.65682	
1999-09-18T06:00:00	0.64707	0.65387	0.64117	0.65097	0.64662	0.65342	0.64072	0.65052	
1999-09-11T06:00:00	0.65217	0.65877	0.64597	0.64707	0.65172	0.65832	0.64552	0.64662	
1999-09-04T06:00:00	0.64567	0.65427	0.64317	0.65217	0.64522	0.65382	0.64272	0.65172	
1999-08-28T06:00:00	0.63027	0.64757	0.62917	0.64567	0.62982	0.64712	0.62872	0.64522	
1999-08-21T06:00:00	0.63817	0.64057	0.62927	0.63027	0.63772	0.64012	0.62882	0.62982	
1999-08-14T06:00:00	0.65357	0.65507	0.63397	0.63817	0.65312	0.65462	0.63352	0.63772	
1999-08-07T06:00:00	0.65147	0.65527	0.64677	0.65357	0.65102	0.65482	0.64632	0.65312	
1999-07-31T06:00:00	0.65147	0.66057	0.64807	0.65147	0.65102	0.66012	0.64762	0.65102	
1999-07-24T06:00:00	0.65087	0.65457	0.64297	0.65147	0.65042	0.65412	0.64252	0.65102	
1999-07-17T06:00:00	0.66187	0.66197	0.64267	0.65087	0.66142	0.66152	0.64222	0.65042	
1999-07-10T06:00:00	0.66687	0.66837	0.65677	0.66187	0.66642	0.66792	0.65632	0.66142	
1999-07-03T06:00:00	0.66777	0.67227	0.66127	0.66687	0.66732	0.67182	0.66082	0.66642	
1999-06-26T06:00:00	0.66237	0.67177	0.65477	0.66777	0.66192	0.67132	0.65432	0.66732	
1999-06-19T06:00:00	0.65277	0.66497	0.64897	0.66237	0.65232	0.66452	0.64852	0.66192	
1999-06-12T06:00:00	0.66527	0.66597	0.65127	0.65277	0.66482	0.66552	0.65082	0.65232	
1999-06-05T06:00:00	0.65897	0.66827	0.65557	0.66527	0.65852	0.66782	0.65512	0.66482	
1999-05-29T06:00:00	0.65387	0.66047	0.64107	0.65897	0.65342	0.66002	0.64062	0.65852	
1999-05-22T06:00:00	0.65797	0.66147	0.64677	0.65387	0.65752	0.66102	0.64632	0.65342	
1999-05-15T06:00:00	0.66207	0.67457	0.65777	0.65797	0.66162	0.67412	0.65732	0.65752	
1999-05-08T06:00:00	0.67117	0.67517	0.66207	0.66207	0.67072	0.67472	0.66162	0.66162	
1999-05-01T06:00:00	0.66097	0.67497	0.65817	0.67117	0.66052	0.67452	0.65772	0.67072	
1999-04-24T06:00:00	0.65247	0.66347	0.64607	0.66097	0.65202	0.66302	0.64562	0.66052	
1999-04-17T06:00:00	0.64727	0.65907	0.64517	0.65247	0.64682	0.65862	0.64472	0.65202	
1999-04-10T06:00:00	0.63327	0.64957	0.63197	0.64727	0.63282	0.64912	0.63152	0.64682	
1999-04-03T07:00:00	0.63447	0.63587	0.62297	0.63327	0.63402	0.63542	0.62252	0.63282	
1999-03-27T07:00:00	0.63487	0.64037	0.62607	0.63447	0.63442	0.63992	0.62562	0.63402	
1999-03-20T07:00:00	0.63107	0.64267	0.62997	0.63487	0.63062	0.64222	0.62952	0.63442	
1999-03-13T07:00:00	0.63597	0.63597	0.62387	0.63107	0.63552	0.63552	0.62342	0.63062	
1999-03-06T07:00:00	0.62857	0.63987	0.62677	0.63597	0.62812	0.63942	0.62632	0.63552	
1999-02-27T07:00:00	0.61927	0.62997	0.61657	0.62857	0.61882	0.62952	0.61612	0.62812	
1999-02-20T07:00:00	0.64187	0.64227	0.61807	0.61927	0.64142	0.64182	0.61762	0.61882	
1999-02-13T07:00:00	0.64807	0.65067	0.63197	0.64187	0.64762	0.65022	0.63152	0.64142	
1999-02-06T07:00:00	0.65127	0.65487	0.63977	0.64807	0.65082	0.65442	0.63932	0.64762	
1999-01-30T07:00:00	0.63217	0.65447	0.63087	0.65127	0.63172	0.65402	0.63042	0.65082	
1999-01-23T07:00:00	0.63427	0.63447	0.62307	0.63217	0.63382	0.63402	0.62262	0.63172	
1999-01-16T07:00:00	0.63547	0.64647	0.63177	0.63427	0.63502	0.64602	0.63132	0.63382	
1999-01-09T07:00:00	0.63457	0.64477	0.62737	0.63547	0.63412	0.64432	0.62692	0.63502	
1999-01-02T07:00:00	0.61267	0.63887	0.61197	0.63457	0.61222	0.63842	0.61152	0.63412	
1998-12-26T07:00:00	0.61197	0.61627	0.60627	0.61267	0.61152	0.61582	0.60582	0.61222	
1998-12-19T07:00:00	0.61967	0.62207	0.60797	0.61197	0.61922	0.62162	0.60752	0.61152	
1998-12-12T07:00:00	0.61957	0.62707	0.61667	0.61967	0.61912	0.62662	0.61622	0.61922	
1998-12-05T07:00:00	0.61737	0.62657	0.61027	0.61957	0.61692	0.62612	0.60982	0.61912	
1998-11-28T07:00:00	0.63427	0.63877	0.61647	0.61737	0.63382	0.63832	0.61602	0.61692	
1998-11-21T07:00:00	0.64117	0.64547	0.63307	0.63427	0.64072	0.64502	0.63262	0.63382	
1998-11-14T07:00:00	0.63917	0.64897	0.62897	0.64117	0.63872	0.64852	0.62852	0.64072	
1998-11-07T07:00:00	0.63427	0.64057	0.62267	0.63917	0.63382	0.64012	0.62222	0.63872	
1998-10-31T07:00:00	0.62477	0.63637	0.62177	0.63427	0.62432	0.63592	0.62132	0.63382	
1998-10-24T06:00:00	0.62007	0.62717	0.61247	0.62477	0.61962	0.62672	0.61202	0.62432	
1998-10-17T06:00:00	0.63367	0.63697	0.61747	0.62007	0.63322	0.63652	0.61702	0.61962	
1998-10-10T06:00:00	0.61427	0.64257	0.61337	0.63367	0.61382	0.64212	0.61292	0.63322	
1998-10-03T06:00:00	0.59767	0.62747	0.58197	0.61427	0.59722	0.62702	0.58152	0.61382	
1998-09-26T06:00:00	0.58757	0.60047	0.58397	0.59767	0.58712	0.60002	0.58352	0.59722	
1998-09-19T06:00:00	0.58677	0.59327	0.57567	0.58757	0.58632	0.59282	0.57522	0.58712	
1998-09-12T06:00:00	0.59647	0.60057	0.58597	0.58677	0.59602	0.60012	0.58552	0.58632	
1998-09-05T06:00:00	0.58797	0.60437	0.58167	0.59647	0.58752	0.60392	0.58122	0.59602	
1998-08-29T06:00:00	0.56737	0.59227	0.56577	0.58797	0.56692	0.59182	0.56532	0.58752	
1998-08-22T06:00:00	0.58207	0.59177	0.55347	0.56737	0.58162	0.59132	0.55302	0.56692	
1998-08-15T06:00:00	0.59447	0.60027	0.58077	0.58207	0.59402	0.59982	0.58032	0.58162	
1998-08-08T06:00:00	0.60027	0.60197	0.59067	0.59447	0.59982	0.60152	0.59022	0.59402	
1998-08-01T06:00:00	0.60627	0.61197	0.59907	0.60027	0.60582	0.61152	0.59862	0.59982	
1998-07-25T06:00:00	0.61677	0.61777	0.60577	0.60627	0.61632	0.61732	0.60532	0.60582	
1998-07-18T06:00:00	0.62737	0.63237	0.61557	0.61677	0.62692	0.63192	0.61512	0.61632	
1998-07-11T06:00:00	0.60987	0.63427	0.60287	0.62737	0.60942	0.63382	0.60242	0.62692	
1998-07-04T06:00:00	0.61427	0.62337	0.60987	0.60987	0.61382	0.62292	0.60942	0.60942	
1998-06-27T06:00:00	0.59977	0.62497	0.59877	0.61427	0.59932	0.62452	0.59832	0.61382	
1998-06-20T06:00:00	0.61037	0.61477	0.59977	0.59977	0.60992	0.61432	0.59932	0.59932	
1998-06-13T06:00:00	0.58767	0.62877	0.58037	0.61037	0.58722	0.62832	0.57992	0.60992	
1998-06-06T06:00:00	0.60297	0.60397	0.58117	0.58767	0.60252	0.60352	0.58072	0.58722	
1998-05-30T06:00:00	0.62407	0.62487	0.60047	0.60297	0.62362	0.62442	0.60002	0.60252	
1998-05-23T06:00:00	0.62557	0.62917	0.62057	0.62407	0.62512	0.62872	0.62012	0.62362	
