日時	CHF/JPY(始値, 買い)	CHF/JPY(高値, 買い)	CHF/JPY(安値, 買い)	CHF/JPY(終値, 買い)	CHF/JPY(始値, 売り)	CHF/JPY(高値, 売り)	CHF/JPY(安値, 売り)	CHF/JPY(終値, 売り)	
2003-09-06T06:00:00	84.402	85.382	83.512	85.022	84.417	85.397	83.527	85.037	
2003-08-30T06:00:00	83.452	84.432	81.552	84.402	83.467	84.447	81.567	84.417	
2003-08-23T06:00:00	82.962	83.672	82.092	83.452	82.977	83.687	82.107	83.467	
2003-08-16T06:00:00	86.842	86.902	82.472	82.962	86.857	86.917	82.487	82.977	
2003-08-09T06:00:00	87.432	87.562	86.412	86.842	87.447	87.577	86.427	86.857	
2003-08-02T06:00:00	87.932	89.462	87.282	87.432	87.947	89.477	87.297	87.447	
2003-07-26T06:00:00	88.342	89.002	87.272	87.932	88.357	89.017	87.287	87.947	
2003-07-19T06:00:00	86.842	88.682	86.642	88.342	86.857	88.697	86.657	88.357	
2003-07-12T06:00:00	85.572	87.302	84.232	86.842	85.587	87.317	84.247	86.857	
2003-07-05T06:00:00	87.572	87.572	85.522	85.572	87.587	87.587	85.537	85.587	
2003-06-28T06:00:00	88.592	89.122	87.172	87.572	88.607	89.137	87.187	87.587	
2003-06-21T06:00:00	88.982	89.202	88.102	88.592	88.997	89.217	88.117	88.607	
2003-06-14T06:00:00	90.412	90.772	88.532	88.982	90.427	90.787	88.547	88.997	
2003-06-07T06:00:00	89.892	90.452	89.042	90.412	89.907	90.467	89.057	90.427	
2003-05-31T06:00:00	91.742	91.742	89.442	89.892	91.757	91.757	89.457	89.907	
2003-05-24T06:00:00	90.652	92.182	90.392	91.742	90.667	92.197	90.407	91.757	
2003-05-17T06:00:00	88.662	91.122	88.662	90.652	88.677	91.137	88.677	90.667	
2003-05-10T06:00:00	89.202	89.662	87.562	88.662	89.217	89.677	87.577	88.677	
2003-05-03T06:00:00	88.442	89.612	87.462	89.202	88.457	89.627	87.477	89.217	
2003-04-26T06:00:00	88.242	88.572	87.222	88.442	88.257	88.587	87.237	88.457	
2003-04-19T06:00:00	86.612	88.472	86.482	88.242	86.627	88.487	86.497	88.257	
2003-04-12T06:00:00	86.412	87.332	86.182	86.612	86.427	87.347	86.197	86.627	
2003-04-05T07:00:00	86.532	87.182	85.642	86.412	86.547	87.197	85.657	86.427	
2003-03-29T07:00:00	87.362	87.882	85.922	86.532	87.377	87.897	85.937	86.547	
2003-03-22T07:00:00	86.572	87.792	86.512	87.362	86.587	87.807	86.527	87.377	
2003-03-15T07:00:00	86.532	87.012	85.362	86.572	86.547	87.027	85.377	86.587	
2003-03-08T07:00:00	87.592	88.292	86.272	86.532	87.607	88.307	86.287	86.547	
2003-03-01T07:00:00	87.262	88.432	86.932	87.592	87.277	88.447	86.947	87.607	
2003-02-22T07:00:00	86.962	87.382	85.902	87.262	86.977	87.397	85.917	87.277	
2003-02-15T07:00:00	88.292	88.352	86.182	86.962	88.307	88.367	86.197	86.977	
2003-02-08T07:00:00	88.742	89.052	88.042	88.292	88.757	89.067	88.057	88.307	
2003-02-01T07:00:00	87.842	89.012	87.532	88.742	87.857	89.027	87.547	88.757	
2003-01-25T07:00:00	87.042	88.132	86.842	87.842	87.057	88.147	86.857	87.857	
2003-01-18T07:00:00	85.932	87.122	85.932	87.042	85.947	87.137	85.947	87.057	
2003-01-11T07:00:00	86.292	86.412	84.742	85.932	86.307	86.427	84.757	85.947	
2003-01-04T07:00:00	85.542	86.662	85.172	86.292	85.557	86.677	85.187	86.307	
2002-12-28T07:00:00	86.182	86.182	84.902	85.542	86.197	86.197	84.917	85.557	
2002-12-21T07:00:00	84.562	86.222	84.332	86.182	84.577	86.237	84.347	86.197	
2002-12-14T07:00:00	83.412	85.142	83.112	84.562	83.427	85.157	83.127	84.577	
2002-12-07T07:00:00	84.762	84.852	83.232	83.412	84.777	84.867	83.247	83.427	
2002-11-30T07:00:00	82.582	85.352	82.532	84.762	82.597	85.367	82.547	84.777	
2002-11-23T07:00:00	83.102	83.282	81.462	82.582	83.117	83.297	81.477	82.597	
2002-11-16T07:00:00	82.922	83.922	82.792	83.102	82.937	83.937	82.807	83.117	
2002-11-09T07:00:00	82.962	83.052	82.232	82.922	82.977	83.067	82.247	82.937	
2002-11-02T07:00:00	83.262	83.692	82.772	82.962	83.277	83.707	82.787	82.977	
2002-10-26T06:00:00	82.622	83.272	82.242	83.262	82.637	83.287	82.257	83.277	
2002-10-19T06:00:00	82.912	83.382	82.162	82.622	82.927	83.397	82.177	82.637	
2002-10-12T06:00:00	83.642	84.082	82.392	82.912	83.657	84.097	82.407	82.927	
2002-10-05T06:00:00	82.532	83.752	82.312	83.642	82.547	83.767	82.327	83.657	
2002-09-28T06:00:00	82.092	83.292	81.352	82.532	82.107	83.307	81.367	82.547	
2002-09-21T06:00:00	82.672	83.222	81.082	82.092	82.687	83.237	81.097	82.107	
2002-09-14T06:00:00	80.582	82.862	80.062	82.672	80.597	82.877	80.077	82.687	
2002-09-07T06:00:00	79.702	81.502	79.492	80.582	79.717	81.517	79.507	80.597	
2002-08-31T06:00:00	79.032	80.612	78.762	79.702	79.047	80.627	78.777	79.717	
2002-08-24T06:00:00	79.002	79.332	78.442	79.032	79.017	79.347	78.457	79.047	
2002-08-17T06:00:00	79.002	79.402	78.622	79.002	79.017	79.417	78.637	79.017	
2002-08-10T06:00:00	79.802	80.122	78.022	79.002	79.817	80.137	78.037	79.017	
2002-08-03T06:00:00	80.902	80.902	79.692	79.802	80.917	80.917	79.707	79.817	
2002-07-27T06:00:00	81.062	81.422	80.312	80.902	81.077	81.437	80.327	80.917	
2002-07-20T06:00:00	80.442	81.392	79.572	81.062	80.457	81.407	79.587	81.077	
2002-07-13T06:00:00	78.812	80.612	78.452	80.442	78.827	80.627	78.467	80.457	
2002-07-06T06:00:00	79.812	79.982	78.412	78.812	79.827	79.997	78.427	78.827	
2002-06-29T06:00:00	80.892	81.032	79.622	79.812	80.807	80.947	79.637	79.827	
2002-06-22T06:00:00	80.312	81.602	80.012	80.892	80.227	81.517	79.927	80.807	
2002-06-15T06:00:00	79.602	81.332	79.312	80.312	79.517	81.247	79.227	80.227	
2002-06-08T06:00:00	79.922	80.792	79.502	79.602	79.837	80.707	79.417	79.517	
2002-06-01T06:00:00	79.172	80.262	78.762	79.922	79.087	80.177	78.677	79.837	
2002-05-25T06:00:00	78.892	79.822	78.682	79.172	78.807	79.737	78.597	79.087	
2002-05-18T06:00:00	79.772	80.022	78.252	78.892	79.687	79.937	78.167	78.807	
2002-05-11T06:00:00	80.242	80.402	79.302	79.772	80.157	80.317	79.217	79.687	
2002-05-04T06:00:00	80.012	80.822	79.812	80.242	79.927	80.737	79.727	80.157	
2002-04-27T06:00:00	78.842	80.092	78.682	80.012	78.757	80.007	78.597	79.927	
2002-04-20T06:00:00	79.252	79.352	78.412	78.842	79.167	79.267	78.327	78.757	
2002-04-13T06:00:00	79.282	79.532	78.512	79.252	79.197	79.447	78.427	79.167	
2002-04-06T07:00:00	79.112	79.592	78.212	79.282	79.027	79.507	78.127	79.197	
2002-03-30T07:00:00	78.942	80.482	78.932	79.112	78.857	80.397	78.847	79.027	
2002-03-23T07:00:00	79.722	80.222	78.642	78.942	79.637	80.137	78.557	78.857	
2002-03-16T07:00:00	77.982	80.192	77.872	79.722	77.897	80.107	77.787	79.637	
2002-03-09T07:00:00	76.312	78.332	76.032	77.982	76.227	78.247	75.947	77.897	
2002-03-02T07:00:00	78.192	78.282	75.752	76.312	78.107	78.197	75.667	76.227	
2002-02-23T07:00:00	79.432	79.462	77.992	78.192	79.347	79.377	77.907	78.107	
2002-02-16T07:00:00	78.192	79.492	77.972	79.432	78.107	79.407	77.887	79.347	
2002-02-09T07:00:00	79.652	79.922	77.462	78.192	79.567	79.837	77.377	78.107	
2002-02-02T07:00:00	77.612	79.942	77.532	79.652	77.527	79.857	77.447	79.567	
2002-01-26T07:00:00	78.942	79.242	77.512	77.612	78.857	79.157	77.427	77.527	
2002-01-19T07:00:00	79.872	80.952	78.652	78.942	79.787	80.867	78.567	78.857	
2002-01-12T07:00:00	79.722	79.992	78.402	79.872	79.637	79.907	78.317	79.787	
2002-01-05T07:00:00	79.282	80.622	79.162	79.722	79.197	80.537	79.077	79.637	
2001-12-29T07:00:00	78.372	80.792	78.282	79.282	78.287	80.707	78.197	79.197	
2001-12-22T07:00:00	78.442	78.652	76.752	78.372	78.357	78.567	76.667	78.287	
2001-12-15T07:00:00	78.212	79.572	77.652	78.442	78.127	79.487	77.567	78.357	
2001-12-08T07:00:00	75.712	78.412	75.382	78.212	75.627	78.327	75.297	78.127	
2001-12-01T07:00:00	75.272	75.902	74.652	75.712	75.187	75.817	74.567	75.627	
2001-11-24T07:00:00	74.662	75.392	74.282	75.272	74.577	75.307	74.197	75.187	
2001-11-17T07:00:00	74.162	74.842	73.922	74.662	74.077	74.757	73.837	74.577	
2001-11-10T07:00:00	73.482	74.272	72.702	74.162	73.397	74.187	72.617	74.077	
2001-11-03T07:00:00	74.582	74.592	72.922	73.482	74.497	74.507	72.837	73.397	
2001-10-27T06:00:00	74.332	75.392	74.122	74.582	74.247	75.307	74.037	74.497	
2001-10-20T06:00:00	73.812	74.652	73.172	74.372	73.727	74.567	73.087	74.287	
2001-10-13T06:00:00	74.582	74.802	73.622	73.812	74.497	74.717	73.537	73.727	
2001-10-06T06:00:00	74.732	74.952	73.522	74.582	74.647	74.867	73.437	74.497	
2001-09-29T06:00:00	73.752	75.472	73.402	74.732	73.667	75.387	73.317	74.647	
2001-09-22T06:00:00	74.012	74.552	73.242	73.752	73.927	74.467	73.157	73.667	
2001-09-15T06:00:00	72.632	74.422	72.062	74.012	72.547	74.337	71.977	73.927	
2001-09-08T06:00:00	72.152	73.192	70.782	72.632	72.067	73.107	70.697	72.547	
2001-09-01T06:00:00	71.552	72.152	69.812	72.152	71.467	72.067	69.727	72.067	
2001-08-25T06:00:00	72.272	72.582	71.132	71.552	72.187	72.497	71.047	71.467	
2001-08-18T06:00:00	72.702	72.882	71.922	72.272	72.617	72.797	71.837	72.187	
2001-08-11T06:00:00	72.102	73.012	71.602	72.702	72.017	72.927	71.517	72.617	
2001-08-04T06:00:00	72.552	72.802	71.552	72.102	72.467	72.717	71.467	72.017	
2001-07-28T06:00:00	71.652	73.122	71.632	72.552	71.567	73.037	71.547	72.467	
2001-07-21T06:00:00	71.252	72.512	71.252	71.652	71.167	72.427	71.167	71.567	
2001-07-14T06:00:00	70.492	72.272	70.332	71.252	70.407	72.187	70.247	71.167	
2001-07-07T06:00:00	70.152	71.242	69.702	70.492	70.067	71.157	69.617	70.407	
2001-06-30T06:00:00	69.692	70.372	68.942	70.152	69.607	70.287	68.857	70.067	
2001-06-23T06:00:00	70.182	70.802	68.932	69.692	70.097	70.717	68.847	69.607	
2001-06-16T06:00:00	69.362	70.352	68.582	70.182	69.277	70.267	68.497	70.097	
2001-06-09T06:00:00	67.532	69.622	67.412	69.362	67.447	69.537	67.327	69.277	
2001-06-02T06:00:00	66.432	68.162	66.382	67.532	66.347	68.077	66.297	67.447	
2001-05-26T06:00:00	67.982	68.492	65.702	66.432	67.897	68.407	65.617	66.347	
2001-05-19T06:00:00	71.052	71.062	66.602	67.982	70.967	70.977	66.517	67.897	
2001-05-12T06:00:00	70.082	71.632	69.822	71.052	69.997	71.547	69.737	70.967	
2001-05-05T06:00:00	70.222	70.682	69.582	70.082	70.137	70.597	69.497	69.997	
2001-04-28T06:00:00	72.022	72.122	69.852	70.222	71.937	72.037	69.767	70.137	
2001-04-21T06:00:00	71.952	73.022	70.942	72.022	71.867	72.937	70.857	71.937	
2001-04-14T06:00:00	72.562	73.012	69.882	71.952	72.477	72.927	69.797	71.867	
2001-04-07T06:00:00	73.482	74.132	71.812	72.562	73.397	74.047	71.727	72.477	
2001-03-31T07:00:00	72.542	74.582	72.052	73.482	72.457	74.497	71.967	73.397	
2001-03-24T07:00:00	71.492	72.802	70.332	72.542	71.407	72.717	70.247	72.457	
2001-03-17T07:00:00	71.972	73.342	71.282	71.492	71.887	73.257	71.197	71.407	
2001-03-10T07:00:00	72.352	73.152	70.542	71.972	72.267	73.067	70.457	71.887	
2001-03-03T07:00:00	72.662	73.082	71.412	72.352	72.577	72.997	71.327	72.267	
2001-02-24T07:00:00	69.262	72.772	68.842	72.662	69.177	72.687	68.757	72.577	
2001-02-17T07:00:00	69.162	69.882	68.122	69.262	69.077	69.797	68.037	69.177	
2001-02-10T07:00:00	71.002	71.512	67.982	69.162	70.917	71.427	67.897	69.077	
2001-02-03T07:00:00	70.332	71.192	69.312	71.002	70.247	71.107	69.227	70.917	
2001-01-27T07:00:00	71.272	71.792	70.092	70.332	71.187	71.707	70.007	70.247	
2001-01-20T07:00:00	71.552	72.382	70.132	71.272	71.467	72.297	70.047	71.187	
2001-01-13T07:00:00	73.332	73.602	71.082	71.552	73.247	73.517	70.997	71.467	
2001-01-06T07:00:00	73.032	73.632	71.412	73.332	72.947	73.547	71.327	73.247	
2000-12-30T07:00:00	71.132	73.382	69.602	73.032	71.047	73.297	69.517	72.947	
2000-12-23T07:00:00	68.692	71.132	68.512	71.132	68.607	71.047	68.427	71.047	
2000-12-16T07:00:00	66.792	68.772	66.162	68.692	66.707	68.687	66.077	68.607	
2000-12-09T07:00:00	65.482	67.352	64.582	66.792	65.397	67.267	64.497	66.707	
2000-12-02T07:00:00	64.772	65.582	64.312	65.482	64.687	65.497	64.227	65.397	
2000-11-25T07:00:00	61.532	64.772	61.532	64.772	61.447	64.687	61.447	64.687	
2000-11-18T07:00:00	60.462	61.862	60.462	61.532	60.377	61.777	60.377	61.447	
2000-11-11T07:00:00	61.242	61.462	60.462	60.462	61.157	61.377	60.377	60.377	
2000-11-04T07:00:00	61.162	61.632	60.202	61.242	61.077	61.547	60.117	61.157	
2000-10-28T06:00:00	60.312	61.922	60.072	61.162	60.227	61.837	59.987	61.077	
2000-10-21T06:00:00	61.102	61.302	59.172	60.312	61.017	61.217	59.087	60.227	
2000-10-14T06:00:00	61.062	61.462	59.962	61.102	60.977	61.377	59.877	61.017	
2000-10-07T06:00:00	62.312	62.562	60.892	61.062	62.227	62.477	60.807	60.977	
2000-09-30T06:00:00	62.812	63.212	62.092	62.312	62.727	63.127	62.007	62.227	
2000-09-23T06:00:00	62.592	62.822	61.752	62.812	62.507	62.737	61.667	62.727	
2000-09-16T06:00:00	60.012	62.672	59.502	62.592	59.927	62.587	59.417	62.507	
2000-09-09T06:00:00	59.372	61.232	59.302	60.012	59.287	61.147	59.217	59.927	
2000-09-02T06:00:00	61.562	61.682	58.922	59.372	61.477	61.597	58.837	59.287	
2000-08-26T06:00:00	62.622	63.132	60.892	61.562	62.537	63.047	60.807	61.477	
2000-08-19T06:00:00	63.032	63.152	61.362	62.622	62.947	63.067	61.277	62.537	
2000-08-12T06:00:00	63.202	64.202	62.852	63.032	63.117	64.117	62.767	62.947	
2000-08-05T06:00:00	63.732	64.222	62.702	63.202	63.647	64.137	62.617	63.117	
2000-07-29T06:00:00	65.512	66.042	63.182	63.732	65.427	65.957	63.097	63.647	
2000-07-22T06:00:00	65.602	66.662	65.212	65.512	65.517	66.577	65.127	65.427	
2000-07-15T06:00:00	65.512	66.022	64.282	65.602	65.427	65.937	64.197	65.517	
2000-07-08T06:00:00	66.412	66.472	64.492	65.512	66.327	66.387	64.407	65.427	
2000-07-01T06:00:00	64.942	66.532	64.432	66.412	64.857	66.447	64.347	66.327	
2000-06-24T06:00:00	63.232	65.342	62.772	64.942	63.147	65.257	62.687	64.857	
2000-06-17T06:00:00	65.832	65.982	62.982	63.232	65.747	65.897	62.897	63.147	
2000-06-10T06:00:00	65.192	65.932	64.562	65.832	65.107	65.847	64.477	65.747	
2000-06-03T06:00:00	64.992	65.292	64.152	65.192	64.907	65.207	64.067	65.107	
2000-05-27T06:00:00	63.842	65.072	63.022	64.992	63.757	64.987	62.937	64.907	
2000-05-20T06:00:00	62.062	63.932	61.592	63.842	61.977	63.847	61.507	63.757	
2000-05-13T06:00:00	64.242	64.592	61.242	62.062	64.157	64.507	61.157	61.977	
2000-05-06T06:00:00	62.902	64.482	62.472	64.242	62.817	64.397	62.387	64.157	
2000-04-29T06:00:00	62.912	63.932	61.882	62.902	62.827	63.847	61.797	62.817	
2000-04-22T06:00:00	63.272	63.422	61.532	62.912	63.187	63.337	61.447	62.827	
2000-04-15T06:00:00	64.202	64.712	62.512	63.272	64.117	64.627	62.427	63.187	
2000-04-08T06:00:00	64.202	65.682	63.852	64.202	64.117	65.597	63.767	64.117	
2000-04-01T07:00:00	62.232	64.982	61.902	64.202	62.147	64.897	61.817	64.117	
2000-03-25T07:00:00	65.802	66.002	61.442	62.232	65.717	65.917	61.357	62.147	
2000-03-18T07:00:00	64.632	65.992	63.512	65.802	64.547	65.907	63.427	65.717	
2000-03-11T07:00:00	63.672	64.632	62.562	64.632	63.587	64.547	62.477	64.547	
2000-03-04T07:00:00	64.312	64.552	62.972	63.672	64.227	64.467	62.887	63.587	
2000-02-26T07:00:00	66.832	67.102	64.252	64.312	66.747	67.017	64.167	64.227	
2000-02-19T07:00:00	68.192	69.592	66.782	66.832	68.107	69.507	66.697	66.747	
2000-02-12T07:00:00	67.082	68.562	66.232	68.192	66.997	68.477	66.147	68.107	
2000-02-05T07:00:00	65.742	67.482	65.602	67.082	65.657	67.397	65.517	66.997	
2000-01-29T07:00:00	65.032	66.562	64.662	65.742	64.947	66.477	64.577	65.657	
2000-01-22T07:00:00	65.452	66.382	63.952	65.032	65.367	66.297	63.867	64.947	
2000-01-15T07:00:00	66.522	66.682	65.452	65.452	66.437	66.597	65.367	65.367	
2000-01-08T07:00:00	67.312	68.262	66.422	66.522	67.227	68.177	66.337	66.437	
2000-01-01T07:00:00	64.222	68.072	63.702	67.312	64.137	67.987	63.617	67.227	
1999-12-25T07:00:00	64.962	65.232	63.822	64.222	64.877	65.147	63.737	64.137	
1999-12-18T07:00:00	65.022	65.252	63.852	64.962	64.937	65.167	63.767	64.877	
1999-12-11T07:00:00	64.942	65.972	64.742	65.022	64.857	65.887	64.657	64.937	
1999-12-04T07:00:00	64.632	66.442	64.132	64.942	64.547	66.357	64.047	64.857	
1999-11-27T07:00:00	65.032	66.112	63.882	64.632	64.947	66.027	63.797	64.547	
1999-11-20T07:00:00	68.412	68.602	64.192	65.032	68.327	68.517	64.107	64.947	
1999-11-13T07:00:00	67.842	68.972	67.332	68.412	67.757	68.887	67.247	68.327	
1999-11-06T07:00:00	68.822	68.992	67.302	67.842	68.737	68.907	67.217	67.757	
1999-10-30T06:00:00	68.622	69.072	67.202	68.822	68.537	68.987	67.117	68.737	
1999-10-23T06:00:00	70.942	71.012	68.102	68.622	70.857	70.927	68.017	68.537	
1999-10-16T06:00:00	72.332	72.672	70.602	70.942	72.247	72.587	70.517	70.857	
1999-10-09T06:00:00	71.632	73.332	71.022	72.332	71.547	73.247	70.937	72.247	
1999-10-02T06:00:00	70.822	72.962	70.602	71.632	70.737	72.877	70.517	71.547	
1999-09-25T06:00:00	69.162	71.372	67.942	70.822	69.077	71.287	67.857	70.737	
1999-09-18T06:00:00	69.982	70.362	67.472	69.162	69.897	70.277	67.387	69.077	
1999-09-11T06:00:00	70.232	70.482	66.872	69.982	70.147	70.397	66.787	69.897	
1999-09-04T06:00:00	72.632	74.102	70.152	70.232	72.547	74.017	70.067	70.147	
1999-08-28T06:00:00	72.742	73.852	71.872	72.632	72.657	73.767	71.787	72.547	
1999-08-21T06:00:00	74.312	74.362	72.202	72.742	74.227	74.277	72.117	72.657	
1999-08-14T06:00:00	76.512	76.602	73.042	74.312	76.427	76.517	72.957	74.227	
1999-08-07T06:00:00	77.322	77.582	76.272	76.512	77.237	77.497	76.187	76.427	
1999-07-31T06:00:00	77.152	77.702	76.162	77.322	77.067	77.617	76.077	77.237	
1999-07-24T06:00:00	76.712	77.972	76.442	77.152	76.627	77.887	76.357	77.067	
1999-07-17T06:00:00	76.832	77.822	75.582	76.712	76.747	77.737	75.497	76.627	
1999-07-10T06:00:00	77.752	77.782	76.512	76.832	77.667	77.697	76.427	76.747	
1999-07-03T06:00:00	77.442	78.372	77.432	77.752	77.357	78.287	77.347	77.667	
1999-06-26T06:00:00	79.282	79.452	77.032	77.442	79.197	79.367	76.947	77.357	
1999-06-19T06:00:00	79.482	79.692	78.662	79.282	79.397	79.607	78.577	79.197	
1999-06-12T06:00:00	77.812	79.552	77.022	79.482	77.727	79.467	76.937	79.397	
1999-06-05T06:00:00	79.852	79.882	77.422	77.812	79.767	79.797	77.337	77.727	
1999-05-29T06:00:00	80.012	80.102	78.562	79.852	79.927	80.017	78.477	79.767	
1999-05-22T06:00:00	81.932	82.022	78.832	80.012	81.847	81.937	78.747	79.927	
1999-05-15T06:00:00	81.872	83.152	81.602	81.932	81.787	83.067	81.517	81.847	
1999-05-08T06:00:00	80.772	81.872	80.152	81.872	80.687	81.787	80.067	81.787	
1999-05-01T06:00:00	78.622	81.522	78.552	80.772	78.537	81.437	78.467	80.687	
1999-04-24T06:00:00	79.122	80.102	78.272	78.622	79.037	80.017	78.187	78.537	
1999-04-17T06:00:00	78.662	80.032	78.062	79.122	78.577	79.947	77.977	79.037	
1999-04-10T06:00:00	81.742	82.062	78.332	78.662	81.657	81.977	78.247	78.577	
1999-04-03T07:00:00	81.532	82.452	81.202	81.742	81.447	82.367	81.117	81.657	
1999-03-27T07:00:00	81.372	81.762	79.872	81.532	81.287	81.677	79.787	81.447	
1999-03-20T07:00:00	79.942	81.472	79.902	81.372	79.857	81.387	79.817	81.287	
1999-03-13T07:00:00	81.332	82.132	79.782	79.942	81.247	82.047	79.697	79.857	
1999-03-06T07:00:00	83.632	83.772	81.022	81.332	83.547	83.687	80.937	81.247	
1999-02-27T07:00:00	82.402	84.632	81.802	83.632	82.317	84.547	81.717	83.547	
1999-02-20T07:00:00	83.942	84.492	81.872	82.402	83.857	84.407	81.787	82.317	
1999-02-13T07:00:00	80.662	84.422	80.382	83.942	80.577	84.337	80.297	83.857	
1999-02-06T07:00:00	79.632	82.202	79.452	80.662	79.547	82.117	79.367	80.577	
1999-01-30T07:00:00	82.032	82.102	78.922	79.632	81.947	82.017	78.837	79.547	
1999-01-23T07:00:00	82.902	83.352	81.472	82.032	82.817	83.267	81.387	81.947	
1999-01-16T07:00:00	82.802	83.332	81.102	82.902	82.717	83.247	81.017	82.817	
1999-01-09T07:00:00	79.132	84.302	77.482	82.802	79.047	84.217	77.397	82.717	
1999-01-02T07:00:00	82.732	83.472	79.132	79.132	82.647	83.387	79.047	79.047	
1998-12-26T07:00:00	84.662	85.352	81.772	82.732	84.577	85.267	81.687	82.647	
1998-12-19T07:00:00	86.102	86.552	84.352	84.662	86.017	86.467	84.267	84.577	
1998-12-12T07:00:00	87.872	88.172	85.472	86.102	87.787	88.087	85.387	86.017	
1998-12-05T07:00:00	86.582	88.482	86.022	87.872	86.497	88.397	85.937	87.787	
1998-11-28T07:00:00	87.332	88.872	86.472	86.582	87.247	88.787	86.387	86.497	
1998-11-21T07:00:00	86.632	87.602	85.532	87.332	86.547	87.517	85.447	87.247	
1998-11-14T07:00:00	88.232	88.922	85.782	86.632	88.147	88.837	85.697	86.547	
1998-11-07T07:00:00	86.692	89.372	86.232	88.232	86.607	89.287	86.147	88.147	
1998-10-31T07:00:00	85.522	86.832	84.552	86.692	85.437	86.747	84.467	86.607	
1998-10-24T06:00:00	88.452	88.852	85.522	85.522	88.367	88.767	85.437	85.437	
1998-10-17T06:00:00	87.942	89.122	85.662	88.452	87.857	89.037	85.577	88.367	
1998-10-10T06:00:00	88.602	90.742	86.912	87.942	88.517	90.657	86.827	87.857	
1998-10-03T06:00:00	99.982	100.942	87.742	88.602	99.897	100.857	87.657	88.517	
1998-09-26T06:00:00	97.922	100.382	96.272	99.982	97.837	100.297	96.187	99.897	
1998-09-19T06:00:00	95.692	98.672	95.552	97.922	95.607	98.587	95.467	97.837	
1998-09-12T06:00:00	94.422	97.262	93.982	95.692	94.337	97.177	93.897	95.607	
1998-09-05T06:00:00	94.692	97.372	92.232	94.422	94.607	97.287	92.147	94.337	
1998-08-29T06:00:00	98.442	99.152	93.702	94.692	98.357	99.067	93.617	94.607	
1998-08-22T06:00:00	96.482	98.882	94.832	98.442	96.397	98.797	94.747	98.357	
1998-08-15T06:00:00	97.232	97.532	93.992	96.482	97.147	97.447	93.907	96.397	
1998-08-08T06:00:00	97.922	99.102	96.772	97.232	97.837	99.017	96.687	97.147	
1998-08-01T06:00:00	97.412	97.992	96.272	97.922	97.327	97.907	96.187	97.837	
1998-07-25T06:00:00	94.672	97.412	94.372	97.412	94.587	97.327	94.287	97.327	
1998-07-18T06:00:00	92.812	94.782	92.192	94.672	92.727	94.697	92.107	94.587	
1998-07-11T06:00:00	92.942	93.802	91.852	92.812	92.857	93.717	91.767	92.727	
1998-07-04T06:00:00	91.122	92.942	90.762	92.942	91.037	92.857	90.677	92.857	
1998-06-27T06:00:00	93.582	93.912	90.302	91.122	93.497	93.827	90.217	91.037	
1998-06-20T06:00:00	92.352	94.402	91.662	93.582	92.267	94.317	91.577	93.497	
1998-06-13T06:00:00	96.532	97.492	89.412	92.352	96.447	97.407	89.327	92.267	
1998-06-06T06:00:00	94.832	96.792	94.692	96.532	94.747	96.707	94.607	96.447	
1998-05-30T06:00:00	93.552	95.012	93.022	94.832	93.467	94.927	92.937	94.747	
1998-05-23T06:00:00	93.332	94.662	93.012	93.552	93.247	94.577	92.927	93.467	
