日時	EUR/USD(始値, 買い)	EUR/USD(高値, 買い)	EUR/USD(安値, 買い)	EUR/USD(終値, 買い)	EUR/USD(始値, 売り)	EUR/USD(高値, 売り)	EUR/USD(安値, 売り)	EUR/USD(終値, 売り)	
2002-04-27T06:00:00	0.90161	0.91751	0.89921	0.91621	0.90138	0.91728	0.89898	0.91598	
2002-04-20T06:00:00	0.89111	0.90221	0.88621	0.90161	0.89088	0.90198	0.88598	0.90138	
2002-04-13T06:00:00	0.88011	0.89241	0.87891	0.89111	0.87988	0.89218	0.87868	0.89088	
2002-04-06T07:00:00	0.87901	0.88471	0.87371	0.88011	0.87878	0.88448	0.87348	0.87988	
2002-03-30T07:00:00	0.87161	0.88581	0.87131	0.87901	0.87138	0.88558	0.87108	0.87878	
2002-03-23T07:00:00	0.87721	0.87971	0.87021	0.87161	0.87698	0.87948	0.86998	0.87138	
2002-03-16T07:00:00	0.88261	0.88631	0.87521	0.87721	0.88238	0.88608	0.87498	0.87698	
2002-03-09T07:00:00	0.87471	0.88711	0.87071	0.88261	0.87448	0.88688	0.87048	0.88238	
2002-03-02T07:00:00	0.86561	0.88411	0.86351	0.87471	0.86538	0.88388	0.86328	0.87448	
2002-02-23T07:00:00	0.87551	0.87631	0.86171	0.86561	0.87528	0.87608	0.86148	0.86538	
2002-02-16T07:00:00	0.87361	0.87841	0.86671	0.87551	0.87338	0.87818	0.86648	0.87528	
2002-02-09T07:00:00	0.87301	0.88021	0.86821	0.87361	0.87278	0.87998	0.86798	0.87338	
2002-02-02T07:00:00	0.86161	0.87551	0.86071	0.87301	0.86138	0.87528	0.86048	0.87278	
2002-01-26T07:00:00	0.86531	0.86741	0.85651	0.86161	0.86508	0.86718	0.85628	0.86138	
2002-01-19T07:00:00	0.88471	0.88911	0.86331	0.86531	0.88448	0.88888	0.86308	0.86508	
2002-01-12T07:00:00	0.89281	0.89531	0.87951	0.88471	0.89258	0.89508	0.87928	0.88448	
2002-01-05T07:00:00	0.89491	0.89971	0.88661	0.89281	0.89468	0.89948	0.88638	0.89258	
2001-12-29T07:00:00	0.88461	0.90671	0.88281	0.89491	0.88438	0.90648	0.88258	0.89468	
2001-12-22T07:00:00	0.88911	0.89071	0.87431	0.88461	0.88888	0.89048	0.87408	0.88438	
2001-12-15T07:00:00	0.90361	0.90831	0.88571	0.88911	0.90338	0.90808	0.88548	0.88888	
2001-12-08T07:00:00	0.88991	0.90541	0.88441	0.90361	0.88968	0.90518	0.88418	0.90338	
2001-12-01T07:00:00	0.89671	0.89701	0.88451	0.88991	0.89648	0.89678	0.88428	0.88968	
2001-11-24T07:00:00	0.87831	0.89841	0.87711	0.89671	0.87808	0.89818	0.87688	0.89648	
2001-11-17T07:00:00	0.88451	0.88541	0.87381	0.87831	0.88428	0.88518	0.87358	0.87808	
2001-11-10T07:00:00	0.89461	0.90141	0.87741	0.88451	0.89438	0.90118	0.87718	0.88428	
2001-11-03T07:00:00	0.90191	0.90491	0.88941	0.89461	0.90168	0.90468	0.88918	0.89438	
2001-10-27T06:00:00	0.89291	0.91221	0.89241	0.90191	0.89268	0.91198	0.89218	0.90168	
2001-10-20T06:00:00	0.89851	0.90041	0.88731	0.89321	0.89828	0.90018	0.88708	0.89298	
2001-10-13T06:00:00	0.91211	0.91441	0.89701	0.89851	0.91188	0.91418	0.89678	0.89828	
2001-10-06T06:00:00	0.91951	0.92431	0.89951	0.91211	0.91928	0.92408	0.89928	0.91188	
2001-09-29T06:00:00	0.91041	0.92331	0.90711	0.91951	0.91018	0.92308	0.90688	0.91928	
2001-09-22T06:00:00	0.91371	0.92501	0.90851	0.91041	0.91348	0.92478	0.90828	0.91018	
2001-09-15T06:00:00	0.92291	0.93341	0.90901	0.91371	0.92268	0.93318	0.90878	0.91348	
2001-09-08T06:00:00	0.90711	0.92501	0.89581	0.92291	0.90688	0.92478	0.89558	0.92268	
2001-09-01T06:00:00	0.91041	0.91041	0.88291	0.90711	0.91018	0.91018	0.88268	0.90688	
2001-08-25T06:00:00	0.91381	0.92011	0.90321	0.91041	0.91358	0.91988	0.90298	0.91018	
2001-08-18T06:00:00	0.91821	0.92431	0.90811	0.91381	0.91798	0.92408	0.90788	0.91358	
2001-08-11T06:00:00	0.89391	0.92011	0.89271	0.91821	0.89368	0.91988	0.89248	0.91798	
2001-08-04T06:00:00	0.88381	0.89611	0.87441	0.89391	0.88358	0.89588	0.87418	0.89368	
2001-07-28T06:00:00	0.87661	0.88761	0.87261	0.88381	0.87638	0.88738	0.87238	0.88358	
2001-07-21T06:00:00	0.87111	0.88261	0.86581	0.87661	0.87088	0.88238	0.86558	0.87638	
2001-07-14T06:00:00	0.85491	0.87851	0.84951	0.87111	0.85468	0.87828	0.84928	0.87088	
2001-07-07T06:00:00	0.84721	0.86431	0.84501	0.85491	0.84698	0.86408	0.84478	0.85468	
2001-06-30T06:00:00	0.85041	0.85131	0.83551	0.84721	0.85018	0.85108	0.83528	0.84698	
2001-06-23T06:00:00	0.85711	0.86621	0.84351	0.85041	0.85688	0.86598	0.84328	0.85018	
2001-06-16T06:00:00	0.86361	0.86451	0.85001	0.85711	0.86338	0.86428	0.84978	0.85688	
2001-06-09T06:00:00	0.85031	0.86731	0.84161	0.86361	0.85008	0.86708	0.84138	0.86338	
2001-06-02T06:00:00	0.84681	0.85711	0.84301	0.85031	0.84658	0.85688	0.84278	0.85008	
2001-05-26T06:00:00	0.86061	0.86151	0.84361	0.84681	0.86038	0.86128	0.84338	0.84658	
2001-05-19T06:00:00	0.88031	0.88211	0.85061	0.86061	0.88008	0.88188	0.85038	0.86038	
2001-05-12T06:00:00	0.87661	0.88831	0.87301	0.88031	0.87638	0.88808	0.87278	0.88008	
2001-05-05T06:00:00	0.89291	0.89391	0.87441	0.87661	0.89268	0.89368	0.87418	0.87638	
2001-04-28T06:00:00	0.89191	0.90071	0.88551	0.89291	0.89168	0.90048	0.88528	0.89268	
2001-04-21T06:00:00	0.90151	0.90831	0.88911	0.89191	0.90128	0.90808	0.88888	0.89168	
2001-04-14T06:00:00	0.88911	0.90501	0.87021	0.90151	0.88888	0.90478	0.86998	0.90128	
2001-04-07T06:00:00	0.90401	0.90491	0.88131	0.88911	0.90378	0.90468	0.88108	0.88888	
2001-03-31T07:00:00	0.87441	0.90911	0.87441	0.90401	0.87418	0.90888	0.87418	0.90378	
2001-03-24T07:00:00	0.89111	0.89931	0.87441	0.87441	0.89088	0.89908	0.87418	0.87418	
2001-03-17T07:00:00	0.89731	0.91281	0.88371	0.89111	0.89708	0.91258	0.88348	0.89088	
2001-03-10T07:00:00	0.93191	0.93471	0.89171	0.89731	0.93168	0.93448	0.89148	0.89708	
2001-03-03T07:00:00	0.93661	0.93731	0.92571	0.93191	0.93638	0.93708	0.92548	0.93168	
2001-02-24T07:00:00	0.91791	0.93831	0.90821	0.93661	0.91768	0.93808	0.90798	0.93638	
2001-02-17T07:00:00	0.91291	0.92421	0.90201	0.91791	0.91268	0.92398	0.90178	0.91768	
2001-02-10T07:00:00	0.92601	0.93331	0.90331	0.91291	0.92578	0.93308	0.90308	0.91268	
2001-02-03T07:00:00	0.93451	0.94421	0.91391	0.92601	0.93428	0.94398	0.91368	0.92578	
2001-01-27T07:00:00	0.92471	0.94471	0.91501	0.93451	0.92448	0.94448	0.91478	0.93428	
2001-01-20T07:00:00	0.93471	0.94521	0.91231	0.92471	0.93448	0.94498	0.91208	0.92448	
2001-01-13T07:00:00	0.95191	0.95321	0.92931	0.93471	0.95168	0.95298	0.92908	0.93448	
2001-01-06T07:00:00	0.95811	0.95921	0.93651	0.95191	0.95788	0.95898	0.93628	0.95168	
2000-12-30T07:00:00	0.94241	0.95971	0.92651	0.95811	0.94218	0.95948	0.92628	0.95788	
2000-12-23T07:00:00	0.92411	0.94341	0.92001	0.94241	0.92388	0.94318	0.91978	0.94218	
2000-12-16T07:00:00	0.89491	0.92621	0.88831	0.92411	0.89468	0.92598	0.88808	0.92388	
2000-12-09T07:00:00	0.88141	0.90021	0.87211	0.89491	0.88118	0.89998	0.87188	0.89468	
2000-12-02T07:00:00	0.87931	0.89741	0.87611	0.88141	0.87908	0.89718	0.87588	0.88118	
2000-11-25T07:00:00	0.83961	0.88031	0.83901	0.87931	0.83938	0.88008	0.83878	0.87908	
2000-11-18T07:00:00	0.84921	0.85381	0.83741	0.83961	0.84898	0.85358	0.83718	0.83938	
2000-11-11T07:00:00	0.86301	0.86651	0.84771	0.84921	0.86278	0.86628	0.84748	0.84898	
2000-11-04T07:00:00	0.86621	0.87271	0.85221	0.86301	0.86598	0.87248	0.85198	0.86278	
2000-10-28T06:00:00	0.84141	0.87901	0.83881	0.86621	0.84118	0.87878	0.83858	0.86598	
2000-10-21T06:00:00	0.84181	0.84381	0.82331	0.84141	0.84158	0.84358	0.82308	0.84118	
2000-10-14T06:00:00	0.85561	0.85741	0.83341	0.84181	0.85538	0.85718	0.83318	0.84158	
2000-10-07T06:00:00	0.86891	0.87671	0.85321	0.85561	0.86868	0.87648	0.85298	0.85538	
2000-09-30T06:00:00	0.88421	0.88591	0.86691	0.86891	0.88398	0.88568	0.86668	0.86868	
2000-09-23T06:00:00	0.87851	0.88881	0.87171	0.88421	0.87828	0.88858	0.87148	0.88398	
2000-09-16T06:00:00	0.85251	0.89951	0.84461	0.87851	0.85228	0.89928	0.84438	0.87828	
2000-09-09T06:00:00	0.86441	0.87291	0.85251	0.85251	0.86418	0.87268	0.85228	0.85228	
2000-09-02T06:00:00	0.90061	0.90381	0.86401	0.86441	0.90038	0.90358	0.86378	0.86418	
2000-08-26T06:00:00	0.90271	0.90491	0.88401	0.90061	0.90248	0.90468	0.88378	0.90038	
2000-08-19T06:00:00	0.90741	0.90821	0.89161	0.90271	0.90718	0.90798	0.89138	0.90248	
2000-08-12T06:00:00	0.90421	0.91831	0.90071	0.90741	0.90398	0.91808	0.90048	0.90718	
2000-08-05T06:00:00	0.90771	0.91491	0.89641	0.90421	0.90748	0.91468	0.89618	0.90398	
2000-07-29T06:00:00	0.92411	0.92971	0.90131	0.90771	0.92388	0.92948	0.90108	0.90748	
2000-07-22T06:00:00	0.93661	0.94501	0.92291	0.92411	0.93638	0.94478	0.92268	0.92388	
2000-07-15T06:00:00	0.94011	0.94021	0.91971	0.93661	0.93988	0.93998	0.91948	0.93638	
2000-07-08T06:00:00	0.94851	0.95671	0.93231	0.94011	0.94828	0.95648	0.93208	0.93988	
2000-07-01T06:00:00	0.95261	0.95981	0.94661	0.94851	0.95238	0.95958	0.94638	0.94828	
2000-06-24T06:00:00	0.93651	0.96021	0.93031	0.95261	0.93628	0.95998	0.93008	0.95238	
2000-06-17T06:00:00	0.96401	0.96931	0.93431	0.93651	0.96378	0.96908	0.93408	0.93628	
2000-06-10T06:00:00	0.95411	0.96611	0.94931	0.96401	0.95388	0.96588	0.94908	0.96378	
2000-06-03T06:00:00	0.94651	0.97031	0.94161	0.95411	0.94628	0.97008	0.94138	0.95388	
2000-05-27T06:00:00	0.93311	0.94961	0.92441	0.94651	0.93288	0.94938	0.92418	0.94628	
2000-05-20T06:00:00	0.89771	0.93441	0.89561	0.93311	0.89748	0.93418	0.89538	0.93288	
2000-05-13T06:00:00	0.91821	0.91971	0.88531	0.89771	0.91798	0.91948	0.88508	0.89748	
2000-05-06T06:00:00	0.89671	0.92031	0.89211	0.91821	0.89648	0.92008	0.89188	0.91798	
2000-04-29T06:00:00	0.91251	0.91771	0.88561	0.89671	0.91228	0.91748	0.88538	0.89648	
2000-04-22T06:00:00	0.93851	0.94521	0.90361	0.91251	0.93828	0.94498	0.90338	0.91228	
2000-04-15T06:00:00	0.96491	0.96741	0.93571	0.93851	0.96468	0.96718	0.93548	0.93828	
2000-04-08T06:00:00	0.95521	0.96491	0.95151	0.96491	0.95498	0.96468	0.95128	0.96468	
2000-04-01T07:00:00	0.95671	0.97531	0.95091	0.95521	0.95648	0.97508	0.95068	0.95498	
2000-03-25T07:00:00	0.97751	0.97901	0.94861	0.95671	0.97728	0.97878	0.94838	0.95648	
2000-03-18T07:00:00	0.97281	0.97821	0.95851	0.97751	0.97258	0.97798	0.95828	0.97728	
2000-03-11T07:00:00	0.96301	0.97401	0.96031	0.97281	0.96278	0.97378	0.96008	0.97258	
2000-03-04T07:00:00	0.95701	0.96991	0.95271	0.96301	0.95678	0.96968	0.95248	0.96278	
2000-02-26T07:00:00	0.97431	0.99031	0.93931	0.95701	0.97408	0.99008	0.93908	0.95678	
2000-02-19T07:00:00	0.98571	1.00931	0.97281	0.97431	0.98548	1.00908	0.97258	0.97408	
2000-02-12T07:00:00	0.98731	0.99551	0.97671	0.98571	0.98708	0.99528	0.97648	0.98548	
2000-02-05T07:00:00	0.98321	0.99701	0.97581	0.98731	0.98298	0.99678	0.97558	0.98708	
2000-01-29T07:00:00	0.97761	0.99501	0.96711	0.98321	0.97738	0.99478	0.96688	0.98298	
2000-01-22T07:00:00	1.00311	1.00981	0.97381	0.97761	1.00288	1.00958	0.97358	0.97738	
2000-01-15T07:00:00	1.01321	1.01961	1.00311	1.00311	1.01298	1.01938	1.00288	1.00288	
2000-01-08T07:00:00	1.02901	1.03721	1.01161	1.01321	1.02878	1.03698	1.01138	1.01298	
2000-01-01T07:00:00	1.00761	1.04171	1.00551	1.02901	1.00738	1.04148	1.00528	1.02878	
1999-12-25T07:00:00	1.01311	1.01551	1.00231	1.00761	1.01288	1.01528	1.00208	1.00738	
1999-12-18T07:00:00	1.00891	1.01831	1.00431	1.01311	1.00868	1.01808	1.00408	1.01288	
1999-12-11T07:00:00	1.01381	1.02501	1.00161	1.00891	1.01358	1.02478	1.00138	1.00868	
1999-12-04T07:00:00	1.00261	1.03001	1.00031	1.01381	1.00238	1.02978	1.00008	1.01358	
1999-11-27T07:00:00	1.01561	1.02041	0.99931	1.00261	1.01538	1.02018	0.99908	1.00238	
1999-11-20T07:00:00	1.03061	1.03421	1.00731	1.01561	1.03038	1.03398	1.00708	1.01538	
1999-11-13T07:00:00	1.03331	1.04481	1.02481	1.03061	1.03308	1.04458	1.02458	1.03038	
1999-11-06T07:00:00	1.04491	1.04661	1.02941	1.03331	1.04468	1.04638	1.02918	1.03308	
1999-10-30T06:00:00	1.05561	1.05941	1.03531	1.04491	1.05538	1.05918	1.03508	1.04468	
1999-10-23T06:00:00	1.06951	1.07081	1.04411	1.05561	1.06928	1.07058	1.04388	1.05538	
1999-10-16T06:00:00	1.09041	1.09071	1.06591	1.06951	1.09018	1.09048	1.06568	1.06928	
1999-10-09T06:00:00	1.06221	1.09151	1.06141	1.09041	1.06198	1.09128	1.06118	1.09018	
1999-10-02T06:00:00	1.07191	1.07821	1.06051	1.06221	1.07168	1.07798	1.06028	1.06198	
1999-09-25T06:00:00	1.04411	1.07701	1.03991	1.07191	1.04388	1.07678	1.03968	1.07168	
1999-09-18T06:00:00	1.04121	1.05441	1.03521	1.04411	1.04098	1.05418	1.03498	1.04388	
1999-09-11T06:00:00	1.03551	1.04741	1.02881	1.04121	1.03528	1.04718	1.02858	1.04098	
1999-09-04T06:00:00	1.05831	1.06491	1.03541	1.03551	1.05808	1.06468	1.03518	1.03528	
1999-08-28T06:00:00	1.04841	1.07311	1.04411	1.05831	1.04818	1.07288	1.04388	1.05808	
1999-08-21T06:00:00	1.06761	1.06811	1.03961	1.04841	1.06738	1.06788	1.03938	1.04818	
1999-08-14T06:00:00	1.05831	1.06941	1.04641	1.06761	1.05808	1.06918	1.04618	1.06738	
1999-08-07T06:00:00	1.07431	1.07701	1.05631	1.05831	1.07408	1.07678	1.05608	1.05808	
1999-07-31T06:00:00	1.07051	1.08281	1.06341	1.07431	1.07028	1.08258	1.06318	1.07408	
1999-07-24T06:00:00	1.05071	1.07461	1.05071	1.07051	1.05048	1.07438	1.05048	1.07028	
1999-07-17T06:00:00	1.01911	1.05731	1.01281	1.05071	1.01888	1.05708	1.01258	1.05048	
1999-07-10T06:00:00	1.01991	1.02631	1.01111	1.01911	1.01968	1.02608	1.01088	1.01888	
1999-07-03T06:00:00	1.02531	1.02751	1.01491	1.01991	1.02508	1.02728	1.01468	1.01968	
1999-06-26T06:00:00	1.04031	1.04421	1.02051	1.02531	1.04008	1.04398	1.02028	1.02508	
1999-06-19T06:00:00	1.03961	1.04841	1.02741	1.04031	1.03938	1.04818	1.02718	1.04008	
1999-06-12T06:00:00	1.05051	1.05111	1.02911	1.03961	1.05028	1.05088	1.02888	1.03938	
1999-06-05T06:00:00	1.03611	1.05611	1.02611	1.05051	1.03588	1.05588	1.02588	1.05028	
1999-05-29T06:00:00	1.04651	1.04871	1.02771	1.03611	1.04628	1.04848	1.02748	1.03588	
1999-05-22T06:00:00	1.05691	1.06481	1.03991	1.04651	1.05668	1.06458	1.03968	1.04628	
1999-05-15T06:00:00	1.06791	1.07211	1.05491	1.05691	1.06768	1.07188	1.05468	1.05668	
1999-05-08T06:00:00	1.07301	1.08441	1.06051	1.06791	1.07278	1.08418	1.06028	1.06768	
1999-05-01T06:00:00	1.05931	1.08301	1.05551	1.07301	1.05908	1.08278	1.05528	1.07278	
1999-04-24T06:00:00	1.06051	1.07031	1.05331	1.05931	1.06028	1.07008	1.05308	1.05908	
1999-04-17T06:00:00	1.06831	1.07111	1.05631	1.06051	1.06808	1.07088	1.05608	1.06028	
1999-04-10T06:00:00	1.08291	1.08831	1.06351	1.06831	1.08268	1.08808	1.06328	1.06808	
1999-04-03T07:00:00	1.07821	1.08751	1.07061	1.08291	1.07798	1.08728	1.07038	1.08268	
1999-03-27T07:00:00	1.07601	1.08281	1.06831	1.07821	1.07578	1.08258	1.06808	1.07798	
1999-03-20T07:00:00	1.09111	1.09661	1.07151	1.07601	1.09088	1.09638	1.07128	1.07578	
1999-03-13T07:00:00	1.09071	1.10731	1.08161	1.09111	1.09048	1.10708	1.08138	1.09088	
1999-03-06T07:00:00	1.08231	1.10641	1.08011	1.09071	1.08208	1.10618	1.07988	1.09048	
1999-02-27T07:00:00	1.09931	1.10281	1.07861	1.08231	1.09908	1.10258	1.07838	1.08208	
1999-02-20T07:00:00	1.10601	1.10821	1.09291	1.09931	1.10578	1.10798	1.09268	1.09908	
1999-02-13T07:00:00	1.12981	1.13071	1.10591	1.10601	1.12958	1.13048	1.10568	1.10578	
1999-02-06T07:00:00	1.12651	1.13661	1.12141	1.12981	1.12628	1.13638	1.12118	1.12958	
1999-01-30T07:00:00	1.13891	1.14011	1.12521	1.12651	1.13868	1.13988	1.12498	1.12628	
1999-01-23T07:00:00	1.15821	1.16161	1.13431	1.13891	1.15798	1.16138	1.13408	1.13868	
1999-01-16T07:00:00	1.15621	1.16461	1.15421	1.15821	1.15598	1.16438	1.15398	1.15798	
1999-01-09T07:00:00	1.15781	1.17931	1.14481	1.15621	1.15758	1.17908	1.14458	1.15598	
1999-01-02T07:00:00	1.17531	1.19021	1.15351	1.15781	1.17508	1.18998	1.15328	1.15758	
1998-12-26T07:00:00	1.16731	1.18071	1.16471	1.17531	1.16708	1.18048	1.16448	1.17508	
1998-12-19T07:00:00	1.18441	1.18461	1.16631	1.16731	1.18418	1.18438	1.16608	1.16708	
1998-12-12T07:00:00	1.19251	1.19561	1.17681	1.18441	1.19228	1.19538	1.17658	1.18418	
1998-12-05T07:00:00	1.17391	1.19251	1.16601	1.19251	1.17368	1.19228	1.16578	1.19228	
1998-11-28T07:00:00	1.14981	1.17991	1.14811	1.17391	1.14958	1.17968	1.14788	1.17368	
1998-11-21T07:00:00	1.16101	1.16211	1.14581	1.14981	1.16078	1.16188	1.14558	1.14958	
1998-11-14T07:00:00	1.16981	1.18471	1.16091	1.16101	1.16958	1.18448	1.16068	1.16078	
1998-11-07T07:00:00	1.17161	1.17561	1.15861	1.16981	1.17138	1.17538	1.15838	1.16958	
1998-10-31T07:00:00	1.19051	1.19411	1.17161	1.17161	1.19028	1.19388	1.17138	1.17138	
1998-10-24T06:00:00	1.19381	1.19681	1.18021	1.19051	1.19358	1.19658	1.17998	1.19028	
1998-10-17T06:00:00	1.21851	1.22111	1.18851	1.19381	1.21828	1.22088	1.18828	1.19358	
1998-10-10T06:00:00	1.21021	1.22391	1.19551	1.21851	1.20998	1.22368	1.19528	1.21828	
1998-10-03T06:00:00	1.20131	1.24051	1.19701	1.21021	1.20108	1.24028	1.19678	1.20998	
1998-09-26T06:00:00	1.16881	1.20711	1.16241	1.20131	1.16858	1.20688	1.16218	1.20108	
1998-09-19T06:00:00	1.16151	1.18291	1.15581	1.16881	1.16128	1.18268	1.15558	1.16858	
1998-09-12T06:00:00	1.15921	1.17611	1.14971	1.16151	1.15898	1.17588	1.14948	1.16128	
1998-09-05T06:00:00	1.13701	1.17611	1.12831	1.15921	1.13678	1.17588	1.12808	1.15898	
1998-08-29T06:00:00	1.11531	1.14691	1.11021	1.13701	1.11508	1.14668	1.10998	1.13678	
1998-08-22T06:00:00	1.09531	1.11651	1.08921	1.11531	1.09508	1.11628	1.08898	1.11508	
1998-08-15T06:00:00	1.09661	1.10151	1.08751	1.09531	1.09638	1.10128	1.08728	1.09508	
1998-08-08T06:00:00	1.10611	1.11251	1.09261	1.09661	1.10588	1.11228	1.09238	1.09638	
1998-08-01T06:00:00	1.10981	1.11631	1.10031	1.10611	1.10958	1.11608	1.10008	1.10588	
1998-07-25T06:00:00	1.11051	1.11681	1.10381	1.10981	1.11028	1.11658	1.10358	1.10958	
1998-07-18T06:00:00	1.11071	1.11161	1.09921	1.11051	1.11048	1.11138	1.09898	1.11028	
1998-07-11T06:00:00	1.08881	1.11071	1.08881	1.11071	1.08858	1.11048	1.08858	1.11048	
1998-07-04T06:00:00	1.08891	1.09531	1.07881	1.08881	1.08868	1.09508	1.07858	1.08858	
1998-06-27T06:00:00	1.09251	1.09851	1.08421	1.08891	1.09228	1.09828	1.08398	1.08868	
1998-06-20T06:00:00	1.10461	1.10611	1.09051	1.09251	1.10438	1.10588	1.09028	1.09228	
1998-06-13T06:00:00	1.09391	1.11011	1.08641	1.10461	1.09368	1.10988	1.08618	1.10438	
1998-06-06T06:00:00	1.10881	1.11191	1.08921	1.09391	1.10858	1.11168	1.08898	1.09368	
1998-05-30T06:00:00	1.10481	1.11791	1.10241	1.10881	1.10458	1.11768	1.10218	1.10858	
1998-05-23T06:00:00	1.11831	1.11851	1.09901	1.10481	1.11808	1.11828	1.09878	1.10458	
