日時	GBP/JPY(始値, 買い)	GBP/JPY(高値, 買い)	GBP/JPY(安値, 買い)	GBP/JPY(終値, 買い)	GBP/JPY(始値, 売り)	GBP/JPY(高値, 売り)	GBP/JPY(安値, 売り)	GBP/JPY(終値, 売り)	
2003-08-16T06:00:00	190.174	190.634	184.264	185.184	190.185	190.645	184.275	185.195	
2003-08-09T06:00:00	190.694	192.474	189.384	190.174	190.705	192.485	189.395	190.185	
2003-08-02T06:00:00	193.114	194.424	190.564	190.694	193.125	194.435	190.575	190.705	
2003-07-26T06:00:00	192.534	194.984	192.294	193.114	192.545	194.995	192.305	193.125	
2003-07-19T06:00:00	188.144	192.874	186.244	192.534	188.155	192.885	186.255	192.545	
2003-07-12T06:00:00	191.844	192.534	186.214	188.144	191.855	192.545	186.225	188.155	
2003-07-05T06:00:00	196.804	196.994	190.914	191.844	196.815	197.005	190.925	191.855	
2003-06-28T06:00:00	197.284	198.924	196.054	196.804	197.295	198.935	196.065	196.815	
2003-06-21T06:00:00	196.524	198.804	195.174	197.284	196.535	198.815	195.185	197.295	
2003-06-14T06:00:00	196.444	199.604	196.104	196.524	196.455	199.615	196.115	196.535	
2003-06-07T06:00:00	197.234	197.444	193.684	196.444	197.245	197.455	193.695	196.455	
2003-05-31T06:00:00	195.164	197.794	192.744	197.234	195.175	197.805	192.755	197.245	
2003-05-24T06:00:00	191.194	196.124	190.594	195.164	191.205	196.135	190.605	195.175	
2003-05-17T06:00:00	188.134	193.024	187.244	191.194	188.145	193.035	187.255	191.205	
2003-05-10T06:00:00	187.954	189.084	186.824	188.134	187.965	189.095	186.835	188.145	
2003-05-03T06:00:00	190.844	191.004	185.024	187.954	190.855	191.015	185.035	187.965	
2003-04-26T06:00:00	191.194	192.014	189.214	190.844	191.205	192.025	189.225	190.855	
2003-04-19T06:00:00	188.034	192.374	187.764	191.194	188.045	192.385	187.775	191.205	
2003-04-12T06:00:00	189.224	190.154	187.684	188.034	189.235	190.165	187.695	188.045	
2003-04-05T07:00:00	187.204	189.604	185.464	189.224	187.215	189.615	185.475	189.235	
2003-03-29T07:00:00	188.514	189.274	185.744	187.204	188.525	189.285	185.755	187.215	
2003-03-22T07:00:00	189.824	190.344	187.334	188.514	189.835	190.355	187.345	188.525	
2003-03-15T07:00:00	187.274	190.574	184.794	189.824	187.285	190.585	184.805	189.835	
2003-03-08T07:00:00	187.564	190.564	185.754	187.274	187.575	190.575	185.765	187.285	
2003-03-01T07:00:00	185.844	188.604	184.664	187.564	185.855	188.615	184.675	187.575	
2003-02-22T07:00:00	187.624	187.744	183.954	185.844	187.635	187.755	183.965	185.855	
2003-02-15T07:00:00	194.194	194.434	187.304	187.624	194.205	194.445	187.315	187.635	
2003-02-08T07:00:00	196.154	197.514	193.364	194.194	196.165	197.525	193.375	194.205	
2003-02-01T07:00:00	197.384	198.514	195.104	196.154	197.395	198.525	195.115	196.165	
2003-01-25T07:00:00	192.424	197.564	192.254	197.384	192.435	197.575	192.265	197.395	
2003-01-18T07:00:00	189.784	192.884	189.594	192.424	189.795	192.895	189.605	192.435	
2003-01-11T07:00:00	191.574	191.944	188.664	189.784	191.585	191.955	188.675	189.795	
2003-01-04T07:00:00	192.644	193.384	191.034	191.574	192.655	193.395	191.045	191.585	
2002-12-28T07:00:00	192.254	192.844	189.704	192.644	192.265	192.855	189.715	192.655	
2002-12-21T07:00:00	193.044	193.044	191.044	192.254	193.055	193.055	191.055	192.265	
2002-12-14T07:00:00	191.564	194.454	191.174	193.044	191.575	194.465	191.185	193.055	
2002-12-07T07:00:00	194.714	195.334	191.104	191.564	194.725	195.345	191.115	191.575	
2002-11-30T07:00:00	190.724	197.214	190.674	194.714	190.735	197.225	190.685	194.725	
2002-11-23T07:00:00	193.984	194.304	187.604	190.724	193.995	194.315	187.615	190.735	
2002-11-16T07:00:00	190.364	194.404	190.154	193.984	190.375	194.415	190.165	193.995	
2002-11-09T07:00:00	190.554	191.094	189.214	190.364	190.565	191.105	189.225	190.375	
2002-11-02T07:00:00	191.034	191.884	189.374	190.554	191.045	191.895	189.385	190.565	
2002-10-26T06:00:00	192.694	193.294	190.694	191.034	192.705	193.305	190.705	191.045	
2002-10-19T06:00:00	194.034	194.114	191.664	192.694	194.045	194.125	191.675	192.705	
2002-10-12T06:00:00	193.824	194.254	192.404	194.034	193.835	194.265	192.415	194.045	
2002-10-05T06:00:00	192.804	194.964	192.154	193.824	192.815	194.975	192.165	193.835	
2002-09-28T06:00:00	191.404	193.364	189.614	192.804	191.415	193.375	189.625	192.815	
2002-09-21T06:00:00	191.754	193.224	189.784	191.404	191.765	193.235	189.795	191.415	
2002-09-14T06:00:00	188.984	191.984	186.654	191.754	188.995	191.995	186.665	191.765	
2002-09-07T06:00:00	184.384	192.444	183.804	188.984	184.395	192.455	183.815	188.995	
2002-08-31T06:00:00	183.444	185.864	182.354	184.384	183.455	185.875	182.365	184.395	
2002-08-24T06:00:00	181.814	183.914	180.224	183.444	181.825	183.925	180.235	183.455	
2002-08-17T06:00:00	181.134	182.614	180.264	181.814	181.145	182.625	180.275	181.825	
2002-08-10T06:00:00	183.034	183.534	179.094	181.134	183.045	183.545	179.105	181.145	
2002-08-03T06:00:00	186.604	187.234	182.684	183.034	186.615	187.245	182.695	183.045	
2002-07-27T06:00:00	185.994	189.244	185.324	186.604	186.005	189.255	185.335	186.615	
2002-07-20T06:00:00	182.784	186.664	182.364	185.994	182.795	186.675	182.375	186.005	
2002-07-13T06:00:00	181.374	183.834	180.424	182.784	181.385	183.845	180.435	182.795	
2002-07-06T06:00:00	183.244	183.264	180.524	181.374	183.255	183.275	180.535	181.385	
2002-06-29T06:00:00	183.554	184.404	181.874	183.244	183.465	184.315	181.885	183.255	
2002-06-22T06:00:00	181.454	184.114	181.274	183.554	181.365	184.025	181.185	183.465	
2002-06-15T06:00:00	183.414	185.814	181.204	181.454	183.325	185.725	181.115	181.365	
2002-06-08T06:00:00	181.664	185.264	181.464	183.414	181.575	185.175	181.375	183.325	
2002-06-01T06:00:00	180.964	182.234	180.364	181.664	180.875	182.145	180.275	181.575	
2002-05-25T06:00:00	182.004	182.534	180.144	180.964	181.915	182.445	180.055	180.875	
2002-05-18T06:00:00	183.774	184.204	180.174	182.004	183.685	184.115	180.085	181.915	
2002-05-11T06:00:00	186.834	187.104	183.394	183.774	186.745	187.015	183.305	183.685	
2002-05-04T06:00:00	186.514	188.464	186.254	186.834	186.425	188.375	186.165	186.745	
2002-04-27T06:00:00	186.404	187.754	186.154	186.514	186.315	187.665	186.065	186.425	
2002-04-20T06:00:00	188.754	189.154	185.944	186.404	188.665	189.065	185.855	186.315	
2002-04-13T06:00:00	189.724	190.124	187.344	188.754	189.635	190.035	187.255	188.665	
2002-04-06T07:00:00	188.854	190.154	187.264	189.724	188.765	190.065	187.175	189.635	
2002-03-30T07:00:00	189.184	192.544	188.524	188.854	189.095	192.455	188.435	188.765	
2002-03-23T07:00:00	189.364	190.414	188.224	189.184	189.275	190.325	188.135	189.095	
2002-03-16T07:00:00	183.994	189.784	183.814	189.364	183.905	189.695	183.725	189.275	
2002-03-09T07:00:00	183.004	184.314	181.584	183.994	182.915	184.225	181.495	183.905	
2002-03-02T07:00:00	189.154	189.604	180.114	183.004	189.065	189.515	180.025	182.915	
2002-02-23T07:00:00	192.054	192.374	188.714	189.154	191.965	192.285	188.625	189.065	
2002-02-16T07:00:00	189.884	192.344	189.294	192.054	189.795	192.255	189.205	191.965	
2002-02-09T07:00:00	190.644	191.304	188.424	189.884	190.555	191.215	188.335	189.795	
2002-02-02T07:00:00	188.524	191.434	187.714	190.644	188.435	191.345	187.625	190.555	
2002-01-26T07:00:00	189.484	190.834	186.954	188.524	189.395	190.745	186.865	188.435	
2002-01-19T07:00:00	190.644	192.364	188.864	189.484	190.555	192.275	188.775	189.395	
2002-01-12T07:00:00	191.044	191.564	188.484	190.644	190.955	191.475	188.395	190.555	
2002-01-05T07:00:00	189.444	192.004	187.984	191.044	189.355	191.915	187.895	190.955	
2001-12-29T07:00:00	190.434	192.114	188.064	189.444	190.345	192.025	187.975	189.355	
2001-12-22T07:00:00	186.504	191.494	186.034	190.434	186.415	191.405	185.945	190.345	
2001-12-15T07:00:00	185.034	188.384	184.694	186.504	184.945	188.295	184.605	186.415	
2001-12-08T07:00:00	179.984	185.884	179.864	185.034	179.895	185.795	179.775	184.945	
2001-12-01T07:00:00	175.944	180.124	175.364	179.984	175.855	180.035	175.275	179.895	
2001-11-24T07:00:00	175.444	177.084	174.394	175.944	175.355	176.995	174.305	175.855	
2001-11-17T07:00:00	175.404	175.874	173.564	175.444	175.315	175.785	173.475	175.355	
2001-11-10T07:00:00	175.374	176.254	174.854	175.404	175.285	176.165	174.765	175.315	
2001-11-03T07:00:00	177.834	178.004	174.214	175.374	177.745	177.915	174.125	175.285	
2001-10-27T06:00:00	176.454	178.704	175.964	177.834	176.365	178.615	175.875	177.745	
2001-10-20T06:00:00	173.804	176.764	173.194	176.434	173.715	176.675	173.105	176.345	
2001-10-13T06:00:00	175.464	176.304	173.684	173.804	175.375	176.215	173.595	173.715	
2001-10-06T06:00:00	178.474	178.544	174.064	175.464	178.385	178.455	173.975	175.375	
2001-09-29T06:00:00	176.004	179.084	175.774	178.474	175.915	178.995	175.685	178.385	
2001-09-22T06:00:00	170.174	176.954	169.214	176.004	170.085	176.865	169.125	175.915	
2001-09-15T06:00:00	173.374	174.614	169.284	170.174	173.285	174.525	169.195	170.085	
2001-09-08T06:00:00	175.634	177.964	171.824	173.374	175.545	177.875	171.735	173.285	
2001-09-01T06:00:00	173.244	176.934	171.644	175.634	173.155	176.845	171.555	175.545	
2001-08-25T06:00:00	173.514	175.044	172.034	173.244	173.425	174.955	171.945	173.155	
2001-08-18T06:00:00	173.984	175.044	172.924	173.514	173.895	174.955	172.835	173.425	
2001-08-11T06:00:00	174.134	175.014	171.344	173.984	174.045	174.925	171.255	173.895	
2001-08-04T06:00:00	176.784	177.404	172.994	174.134	176.695	177.315	172.905	174.045	
2001-07-28T06:00:00	175.404	179.044	175.144	176.784	175.315	178.955	175.055	176.695	
2001-07-21T06:00:00	175.274	177.214	175.254	175.404	175.185	177.125	175.165	175.315	
2001-07-14T06:00:00	175.194	177.374	174.454	175.274	175.105	177.285	174.365	175.185	
2001-07-07T06:00:00	177.554	177.794	173.644	175.194	177.465	177.705	173.555	175.105	
2001-06-30T06:00:00	176.654	178.104	174.264	177.554	176.565	178.015	174.175	177.465	
2001-06-23T06:00:00	175.504	177.234	174.174	176.654	175.415	177.145	174.085	176.565	
2001-06-16T06:00:00	172.784	176.624	171.294	175.504	172.695	176.535	171.205	175.415	
2001-06-09T06:00:00	167.204	173.284	166.684	172.784	167.115	173.195	166.595	172.695	
2001-06-02T06:00:00	169.164	170.604	165.524	167.204	169.075	170.515	165.435	167.115	
2001-05-26T06:00:00	171.444	172.664	167.784	169.164	171.355	172.575	167.695	169.075	
2001-05-19T06:00:00	178.094	178.264	168.004	171.444	178.005	178.175	167.915	171.355	
2001-05-12T06:00:00	173.904	178.094	173.614	178.094	173.815	178.005	173.525	178.005	
2001-05-05T06:00:00	174.574	175.224	172.824	173.904	174.485	175.135	172.735	173.815	
2001-04-28T06:00:00	178.014	178.434	173.354	174.574	177.925	178.345	173.265	174.485	
2001-04-21T06:00:00	175.904	179.324	174.224	178.014	175.815	179.235	174.135	177.925	
2001-04-14T06:00:00	178.404	179.414	173.704	175.904	178.315	179.325	173.615	175.815	
2001-04-07T06:00:00	178.814	181.894	176.294	178.404	178.725	181.805	176.205	178.315	
2001-03-31T07:00:00	178.954	180.954	176.964	178.814	178.865	180.865	176.875	178.725	
2001-03-24T07:00:00	175.394	179.224	173.434	178.954	175.305	179.135	173.345	178.865	
2001-03-17T07:00:00	176.184	177.464	174.194	175.394	176.095	177.375	174.105	175.305	
2001-03-10T07:00:00	175.424	177.224	172.414	176.184	175.335	177.135	172.325	176.095	
2001-03-03T07:00:00	175.224	176.594	173.484	175.424	175.135	176.505	173.395	175.335	
2001-02-24T07:00:00	168.374	175.884	167.264	175.224	168.285	175.795	167.175	175.135	
2001-02-17T07:00:00	168.064	169.634	165.614	168.374	167.975	169.545	165.525	168.285	
2001-02-10T07:00:00	170.114	171.514	166.624	168.064	170.025	171.425	166.535	167.975	
2001-02-03T07:00:00	169.964	171.004	167.284	170.114	169.875	170.915	167.195	170.025	
2001-01-27T07:00:00	171.934	172.134	169.104	169.964	171.845	172.045	169.015	169.875	
2001-01-20T07:00:00	171.454	173.364	169.254	171.934	171.365	173.275	169.165	171.845	
2001-01-13T07:00:00	175.204	176.684	171.364	171.454	175.115	176.595	171.275	171.365	
2001-01-06T07:00:00	175.654	177.724	172.234	175.204	175.565	177.635	172.145	175.115	
2000-12-30T07:00:00	170.974	175.794	169.154	175.654	170.885	175.705	169.065	175.565	
2000-12-23T07:00:00	166.194	171.934	166.144	170.974	166.105	171.845	166.055	170.885	
2000-12-16T07:00:00	166.604	167.484	163.804	166.194	166.515	167.395	163.715	166.105	
2000-12-09T07:00:00	161.744	166.604	159.974	166.604	161.655	166.515	159.885	166.515	
2000-12-02T07:00:00	160.644	161.934	158.564	161.744	160.555	161.845	158.475	161.655	
2000-11-25T07:00:00	155.714	160.834	155.614	160.644	155.625	160.745	155.525	160.555	
2000-11-18T07:00:00	154.874	157.424	154.294	155.714	154.785	157.335	154.205	155.625	
2000-11-11T07:00:00	154.224	155.604	154.044	154.874	154.135	155.515	153.955	154.785	
2000-11-04T07:00:00	155.504	156.034	151.674	154.224	155.415	155.945	151.585	154.135	
2000-10-28T06:00:00	158.214	159.524	154.914	155.504	158.125	159.435	154.825	155.415	
2000-10-21T06:00:00	158.354	158.954	153.614	158.214	158.265	158.865	153.525	158.125	
2000-10-14T06:00:00	156.614	158.354	154.904	158.354	156.525	158.265	154.815	158.265	
2000-10-07T06:00:00	157.674	159.704	156.134	156.614	157.585	159.615	156.045	156.525	
2000-09-30T06:00:00	159.754	160.224	157.024	157.674	159.665	160.135	156.935	157.585	
2000-09-23T06:00:00	157.354	159.894	155.764	159.754	157.265	159.805	155.675	159.665	
2000-09-16T06:00:00	149.954	158.084	149.264	157.354	149.865	157.995	149.175	157.265	
2000-09-09T06:00:00	150.124	152.164	148.384	149.954	150.035	152.075	148.295	149.865	
2000-09-02T06:00:00	155.014	155.414	150.014	150.124	154.925	155.325	149.925	150.035	
2000-08-26T06:00:00	157.114	157.474	153.054	155.014	157.025	157.385	152.965	154.925	
2000-08-19T06:00:00	161.464	162.124	157.044	157.114	161.375	162.035	156.955	157.025	
2000-08-12T06:00:00	163.114	165.944	161.104	161.464	163.025	165.855	161.015	161.375	
2000-08-05T06:00:00	163.414	165.264	161.274	163.114	163.325	165.175	161.185	163.025	
2000-07-29T06:00:00	164.804	165.144	160.554	163.414	164.715	165.055	160.465	163.325	
2000-07-22T06:00:00	165.244	166.354	164.134	164.804	165.155	166.265	164.045	164.715	
2000-07-15T06:00:00	162.144	165.674	161.014	165.244	162.055	165.585	160.925	165.155	
2000-07-08T06:00:00	163.484	164.514	160.844	162.144	163.395	164.425	160.755	162.055	
2000-07-01T06:00:00	160.864	163.634	159.384	163.484	160.775	163.545	159.295	163.395	
2000-06-24T06:00:00	157.114	161.414	156.544	160.864	157.025	161.325	156.455	160.775	
2000-06-17T06:00:00	161.284	161.684	156.394	157.114	161.195	161.595	156.305	157.025	
2000-06-10T06:00:00	161.284	162.104	159.294	161.284	161.195	162.015	159.205	161.195	
2000-06-03T06:00:00	163.274	163.834	159.484	161.284	163.185	163.745	159.395	161.195	
2000-05-27T06:00:00	159.594	163.484	158.274	163.274	159.505	163.395	158.185	163.185	
2000-05-20T06:00:00	159.314	160.284	156.604	159.594	159.225	160.195	156.515	159.505	
2000-05-13T06:00:00	165.534	166.104	158.274	159.314	165.445	166.015	158.185	159.225	
2000-05-06T06:00:00	166.294	168.164	161.854	165.534	166.205	168.075	161.765	165.445	
2000-04-29T06:00:00	167.634	170.914	164.694	166.294	167.545	170.825	164.605	166.205	
2000-04-22T06:00:00	166.894	169.334	166.084	167.634	166.805	169.245	165.995	167.545	
2000-04-15T06:00:00	165.734	167.494	164.164	166.894	165.645	167.405	164.075	166.805	
2000-04-08T06:00:00	166.604	170.064	165.734	165.734	166.515	169.975	165.645	165.645	
2000-04-01T07:00:00	164.674	168.994	163.724	166.604	164.585	168.905	163.635	166.515	
2000-03-25T07:00:00	170.084	171.544	162.824	164.674	169.995	171.455	162.735	164.585	
2000-03-18T07:00:00	168.504	171.174	166.714	170.084	168.415	171.085	166.625	169.995	
2000-03-11T07:00:00	167.774	168.504	164.444	168.504	167.685	168.415	164.355	168.415	
2000-03-04T07:00:00	170.424	170.504	166.774	167.774	170.335	170.415	166.685	167.685	
2000-02-26T07:00:00	175.654	176.554	169.054	170.424	175.565	176.465	168.965	170.335	
2000-02-19T07:00:00	177.354	179.774	175.444	175.654	177.265	179.685	175.355	175.565	
2000-02-12T07:00:00	173.554	178.664	171.964	177.354	173.465	178.575	171.875	177.265	
2000-02-05T07:00:00	170.644	176.924	170.644	173.554	170.555	176.835	170.555	173.465	
2000-01-29T07:00:00	173.854	175.894	170.344	170.644	173.765	175.805	170.255	170.555	
2000-01-22T07:00:00	173.124	175.174	169.954	173.854	173.035	175.085	169.865	173.765	
2000-01-15T07:00:00	173.114	174.814	170.914	173.124	173.025	174.725	170.825	173.035	
2000-01-08T07:00:00	172.364	175.304	170.764	173.114	172.275	175.215	170.675	173.025	
2000-01-01T07:00:00	165.014	174.004	164.414	172.364	164.925	173.915	164.325	172.275	
1999-12-25T07:00:00	166.304	166.624	164.804	165.014	166.215	166.535	164.715	164.925	
1999-12-18T07:00:00	165.834	166.764	162.934	166.304	165.745	166.675	162.845	166.215	
1999-12-11T07:00:00	166.284	167.884	165.094	165.834	166.195	167.795	165.005	165.745	
1999-12-04T07:00:00	164.504	168.274	163.444	166.284	164.415	168.185	163.355	166.195	
1999-11-27T07:00:00	164.644	167.084	162.194	164.504	164.555	166.995	162.105	164.415	
1999-11-20T07:00:00	172.334	172.734	162.794	164.644	172.245	172.645	162.705	164.555	
1999-11-13T07:00:00	170.214	172.464	169.084	172.334	170.125	172.375	168.995	172.245	
1999-11-06T07:00:00	172.414	172.724	169.194	170.214	172.325	172.635	169.105	170.125	
1999-10-30T06:00:00	171.434	173.484	169.914	172.414	171.345	173.395	169.825	172.325	
1999-10-23T06:00:00	175.484	176.234	170.464	171.434	175.395	176.145	170.375	171.345	
1999-10-16T06:00:00	175.954	178.174	175.054	175.484	175.865	178.085	174.965	175.395	
1999-10-09T06:00:00	177.534	179.014	175.494	175.954	177.445	178.925	175.405	175.865	
1999-10-02T06:00:00	174.054	178.864	173.314	177.534	173.965	178.775	173.225	177.445	
1999-09-25T06:00:00	173.394	176.614	171.044	174.054	173.305	176.525	170.955	173.965	
1999-09-18T06:00:00	174.724	175.644	168.784	173.394	174.635	175.555	168.695	173.305	
1999-09-11T06:00:00	176.464	176.954	166.084	174.724	176.375	176.865	165.995	174.635	
1999-09-04T06:00:00	175.824	180.254	175.524	176.464	175.735	180.165	175.435	176.375	
1999-08-28T06:00:00	176.464	177.554	174.204	175.824	176.375	177.465	174.115	175.735	
1999-08-21T06:00:00	179.594	180.584	175.944	176.464	179.505	180.495	175.855	176.375	
1999-08-14T06:00:00	186.064	186.364	179.264	179.594	185.975	186.275	179.175	179.505	
1999-08-07T06:00:00	185.284	187.494	184.394	186.064	185.195	187.405	184.305	185.975	
1999-07-31T06:00:00	186.264	187.494	184.254	185.284	186.175	187.405	184.165	185.195	
1999-07-24T06:00:00	184.604	187.494	183.764	186.264	184.515	187.405	183.675	186.175	
1999-07-17T06:00:00	189.254	189.254	183.484	184.604	189.165	189.165	183.395	184.515	
1999-07-10T06:00:00	189.754	190.454	188.014	189.254	189.665	190.365	187.925	189.165	
1999-07-03T06:00:00	191.124	193.724	189.384	189.754	191.035	193.635	189.295	189.665	
1999-06-26T06:00:00	192.384	193.194	189.944	191.124	192.295	193.105	189.855	191.035	
1999-06-19T06:00:00	194.634	195.414	192.114	192.384	194.545	195.325	192.025	192.295	
1999-06-12T06:00:00	190.804	195.204	189.584	194.634	190.715	195.115	189.495	194.545	
1999-06-05T06:00:00	197.144	197.204	188.654	190.804	197.055	197.115	188.565	190.715	
1999-05-29T06:00:00	195.314	197.144	193.634	197.144	195.225	197.055	193.545	197.055	
1999-05-22T06:00:00	198.844	199.174	191.594	195.314	198.755	199.085	191.505	195.225	
1999-05-15T06:00:00	199.324	202.004	198.344	198.844	199.235	201.915	198.255	198.755	
1999-05-08T06:00:00	197.154	199.324	194.954	199.324	197.065	199.235	194.865	199.235	
1999-05-01T06:00:00	192.524	198.864	192.264	197.154	192.435	198.775	192.175	197.065	
1999-04-24T06:00:00	192.494	195.164	191.364	192.524	192.405	195.075	191.275	192.435	
1999-04-17T06:00:00	190.054	193.724	189.204	192.494	189.965	193.635	189.115	192.405	
1999-04-10T06:00:00	194.384	195.034	189.004	190.054	194.295	194.945	188.915	189.965	
1999-04-03T07:00:00	193.504	195.624	191.764	194.384	193.415	195.535	191.675	194.295	
1999-03-27T07:00:00	195.434	195.604	190.794	193.504	195.345	195.515	190.705	193.415	
1999-03-20T07:00:00	190.574	195.624	190.514	195.434	190.485	195.535	190.425	195.345	
1999-03-13T07:00:00	194.274	194.614	190.194	190.574	194.185	194.525	190.105	190.485	
1999-03-06T07:00:00	196.794	197.594	193.714	194.274	196.705	197.505	193.625	194.185	
1999-02-27T07:00:00	190.504	199.054	190.014	196.794	190.415	198.965	189.925	196.705	
1999-02-20T07:00:00	196.974	198.504	190.054	190.504	196.885	198.415	189.965	190.415	
1999-02-13T07:00:00	186.394	197.274	185.864	196.974	186.305	197.185	185.775	196.885	
1999-02-06T07:00:00	184.464	188.824	184.054	186.394	184.375	188.735	183.965	186.305	
1999-01-30T07:00:00	191.104	191.114	182.904	184.464	191.015	191.025	182.815	184.375	
1999-01-23T07:00:00	189.684	192.664	187.934	191.104	189.595	192.575	187.845	191.015	
1999-01-16T07:00:00	188.484	190.354	184.914	189.684	188.395	190.265	184.825	189.595	
1999-01-09T07:00:00	181.084	189.414	176.884	188.484	180.995	189.325	176.795	188.395	
1999-01-02T07:00:00	190.754	190.764	181.084	181.084	190.665	190.675	180.995	180.995	
1998-12-26T07:00:00	194.504	195.904	186.584	190.754	194.415	195.815	186.495	190.665	
1998-12-19T07:00:00	194.894	197.564	193.164	194.504	194.805	197.475	193.075	194.415	
1998-12-12T07:00:00	196.424	198.364	192.884	194.894	196.335	198.275	192.795	194.805	
1998-12-05T07:00:00	196.954	199.324	194.044	196.424	196.865	199.235	193.955	196.335	
1998-11-28T07:00:00	203.974	205.024	195.944	196.954	203.885	204.935	195.855	196.865	
1998-11-21T07:00:00	199.874	204.584	199.144	203.974	199.785	204.495	199.055	203.885	
1998-11-14T07:00:00	204.034	204.694	197.874	199.874	203.945	204.605	197.785	199.785	
1998-11-07T07:00:00	197.984	205.564	197.394	204.034	197.895	205.475	197.305	203.945	
1998-10-31T07:00:00	193.534	197.984	189.904	197.984	193.445	197.895	189.815	197.895	
1998-10-24T06:00:00	199.824	200.764	193.474	193.534	199.735	200.675	193.385	193.445	
1998-10-17T06:00:00	196.764	202.634	193.924	199.824	196.675	202.545	193.835	199.735	
1998-10-10T06:00:00	199.874	204.894	193.824	196.764	199.785	204.805	193.735	196.675	
1998-10-03T06:00:00	229.684	230.044	193.304	199.874	229.595	229.955	193.215	199.785	
1998-09-26T06:00:00	231.244	233.404	226.574	229.684	231.155	233.315	226.485	229.595	
1998-09-19T06:00:00	224.004	231.604	222.924	231.244	223.915	231.515	222.835	231.155	
1998-09-12T06:00:00	219.504	227.464	219.114	224.004	219.415	227.375	219.025	223.915	
1998-09-05T06:00:00	224.124	228.864	216.084	219.504	224.035	228.775	215.995	219.415	
1998-08-29T06:00:00	238.754	238.904	223.014	224.124	238.665	238.815	222.925	224.035	
1998-08-22T06:00:00	236.914	239.224	232.074	238.754	236.825	239.135	231.985	238.665	
1998-08-15T06:00:00	237.004	237.794	230.324	236.914	236.915	237.705	230.235	236.825	
1998-08-08T06:00:00	238.044	241.054	234.324	237.004	237.955	240.965	234.235	236.915	
1998-08-01T06:00:00	236.884	238.694	234.844	238.044	236.795	238.605	234.755	237.955	
1998-07-25T06:00:00	235.084	236.954	231.914	236.884	234.995	236.865	231.825	236.795	
1998-07-18T06:00:00	229.424	235.344	228.084	235.084	229.335	235.255	227.995	234.995	
1998-07-11T06:00:00	233.534	233.664	227.054	229.424	233.445	233.575	226.965	229.335	
1998-07-04T06:00:00	229.554	233.534	226.834	233.534	229.465	233.445	226.745	233.445	
1998-06-27T06:00:00	236.874	238.044	228.844	229.554	236.785	237.955	228.755	229.465	
1998-06-20T06:00:00	228.954	239.084	228.304	236.874	228.865	238.995	228.215	236.785	
1998-06-13T06:00:00	236.194	240.074	223.914	228.954	236.105	239.985	223.825	228.865	
1998-06-06T06:00:00	228.744	236.414	228.644	236.194	228.655	236.325	228.555	236.105	
1998-05-30T06:00:00	226.444	229.634	224.544	228.744	226.355	229.545	224.455	228.655	
1998-05-23T06:00:00	222.704	226.964	222.274	226.444	222.615	226.875	222.185	226.355	
