日時	GBP/USD(始値, 買い)	GBP/USD(高値, 買い)	GBP/USD(安値, 買い)	GBP/USD(終値, 買い)	GBP/USD(始値, 売り)	GBP/USD(高値, 売り)	GBP/USD(安値, 売り)	GBP/USD(終値, 売り)	
2002-04-27T06:00:00	1.45873	1.47043	1.45503	1.46963	1.45836	1.47006	1.45466	1.46926	
2002-04-20T06:00:00	1.44733	1.45873	1.44573	1.45873	1.44696	1.45836	1.44536	1.45836	
2002-04-13T06:00:00	1.43743	1.45003	1.43473	1.44733	1.43706	1.44966	1.43436	1.44696	
2002-04-06T07:00:00	1.43353	1.44053	1.42893	1.43743	1.43316	1.44016	1.42856	1.43706	
2002-03-30T07:00:00	1.42573	1.44323	1.42513	1.43353	1.42536	1.44286	1.42476	1.43316	
2002-03-23T07:00:00	1.42563	1.42883	1.42163	1.42573	1.42526	1.42846	1.42126	1.42536	
2002-03-16T07:00:00	1.42413	1.43283	1.41973	1.42563	1.42376	1.43246	1.41936	1.42526	
2002-03-09T07:00:00	1.42253	1.42733	1.40923	1.42413	1.42216	1.42696	1.40886	1.42376	
2002-03-02T07:00:00	1.41823	1.43133	1.41603	1.42253	1.41786	1.43096	1.41566	1.42216	
2002-02-23T07:00:00	1.43193	1.43413	1.41123	1.41823	1.43156	1.43376	1.41086	1.41786	
2002-02-16T07:00:00	1.43153	1.43473	1.42243	1.43193	1.43116	1.43436	1.42206	1.43156	
2002-02-09T07:00:00	1.41443	1.43623	1.41343	1.43153	1.41406	1.43586	1.41306	1.43116	
2002-02-02T07:00:00	1.41553	1.42503	1.40703	1.41443	1.41516	1.42466	1.40666	1.41406	
2002-01-26T07:00:00	1.40983	1.41843	1.40453	1.41553	1.40946	1.41806	1.40416	1.41516	
2002-01-19T07:00:00	1.43813	1.44213	1.40653	1.40983	1.43776	1.44176	1.40616	1.40946	
2002-01-12T07:00:00	1.44773	1.45223	1.43053	1.43813	1.44736	1.45186	1.43016	1.43776	
2002-01-05T07:00:00	1.44623	1.44833	1.43413	1.44773	1.44586	1.44796	1.43376	1.44736	
2001-12-29T07:00:00	1.45033	1.45603	1.43653	1.44623	1.44996	1.45566	1.43616	1.44586	
2001-12-22T07:00:00	1.43883	1.45553	1.43233	1.45033	1.43846	1.45516	1.43196	1.44996	
2001-12-15T07:00:00	1.45333	1.46123	1.43483	1.43883	1.45296	1.46086	1.43446	1.43846	
2001-12-08T07:00:00	1.43353	1.45713	1.42763	1.45333	1.43316	1.45676	1.42726	1.45296	
2001-12-01T07:00:00	1.42513	1.43383	1.41423	1.43353	1.42476	1.43346	1.41386	1.43316	
2001-11-24T07:00:00	1.41043	1.43003	1.40643	1.42513	1.41006	1.42966	1.40606	1.42476	
2001-11-17T07:00:00	1.42793	1.42813	1.40433	1.41043	1.42756	1.42776	1.40396	1.41006	
2001-11-10T07:00:00	1.45663	1.46233	1.42673	1.42793	1.45626	1.46196	1.42636	1.42756	
2001-11-03T07:00:00	1.46163	1.46773	1.44783	1.45663	1.46126	1.46736	1.44746	1.45626	
2001-10-27T06:00:00	1.43753	1.46853	1.43703	1.46163	1.43716	1.46816	1.43666	1.46126	
2001-10-20T06:00:00	1.43493	1.43803	1.42013	1.43693	1.43456	1.43766	1.41976	1.43656	
2001-10-13T06:00:00	1.45163	1.45453	1.43273	1.43493	1.45126	1.45416	1.43236	1.43456	
2001-10-06T06:00:00	1.48333	1.48383	1.44073	1.45163	1.48296	1.48346	1.44036	1.45126	
2001-09-29T06:00:00	1.47223	1.48473	1.46253	1.48333	1.47186	1.48436	1.46216	1.48296	
2001-09-22T06:00:00	1.45603	1.47723	1.45363	1.47223	1.45566	1.47686	1.45326	1.47186	
2001-09-15T06:00:00	1.47243	1.47843	1.45203	1.45603	1.47206	1.47806	1.45166	1.45566	
2001-09-08T06:00:00	1.46153	1.47923	1.45373	1.47243	1.46116	1.47886	1.45336	1.47206	
2001-09-01T06:00:00	1.45363	1.46373	1.44113	1.46153	1.45326	1.46336	1.44076	1.46116	
2001-08-25T06:00:00	1.44363	1.46263	1.43803	1.45363	1.44326	1.46226	1.43766	1.45326	
2001-08-18T06:00:00	1.44593	1.45923	1.44133	1.44363	1.44556	1.45886	1.44096	1.44326	
2001-08-11T06:00:00	1.42413	1.45233	1.41713	1.44593	1.42376	1.45196	1.41676	1.44556	
2001-08-04T06:00:00	1.42903	1.42943	1.41293	1.42413	1.42866	1.42906	1.41256	1.42376	
2001-07-28T06:00:00	1.42293	1.43593	1.42133	1.42903	1.42256	1.43556	1.42096	1.42866	
2001-07-21T06:00:00	1.42503	1.43163	1.41603	1.42293	1.42466	1.43126	1.41566	1.42256	
2001-07-14T06:00:00	1.40433	1.43533	1.39363	1.42503	1.40396	1.43496	1.39326	1.42466	
2001-07-07T06:00:00	1.41203	1.41923	1.39853	1.40433	1.41166	1.41886	1.39816	1.40396	
2001-06-30T06:00:00	1.41683	1.41853	1.39703	1.41203	1.41646	1.41816	1.39666	1.41166	
2001-06-23T06:00:00	1.41263	1.42313	1.40343	1.41683	1.41226	1.42276	1.40306	1.41646	
2001-06-16T06:00:00	1.40473	1.41973	1.39113	1.41263	1.40436	1.41936	1.39076	1.41226	
2001-06-09T06:00:00	1.38273	1.41103	1.36863	1.40473	1.38236	1.41066	1.36826	1.40436	
2001-06-02T06:00:00	1.41923	1.42183	1.37783	1.38273	1.41886	1.42146	1.37746	1.38236	
2001-05-26T06:00:00	1.42273	1.42843	1.41253	1.41923	1.42236	1.42806	1.41216	1.41886	
2001-05-19T06:00:00	1.43953	1.44203	1.40763	1.42273	1.43916	1.44166	1.40726	1.42236	
2001-05-12T06:00:00	1.42003	1.44013	1.41603	1.43953	1.41966	1.43976	1.41566	1.43916	
2001-05-05T06:00:00	1.43813	1.44193	1.41403	1.42003	1.43776	1.44156	1.41366	1.41966	
2001-04-28T06:00:00	1.43553	1.44453	1.42713	1.43813	1.43516	1.44416	1.42676	1.43776	
2001-04-21T06:00:00	1.44243	1.44803	1.43173	1.43553	1.44206	1.44766	1.43136	1.43516	
2001-04-14T06:00:00	1.43663	1.44873	1.41973	1.44243	1.43626	1.44836	1.41936	1.44206	
2001-04-07T06:00:00	1.44063	1.45043	1.42753	1.43663	1.44026	1.45006	1.42716	1.43626	
2001-03-31T07:00:00	1.41503	1.44163	1.41453	1.44063	1.41466	1.44126	1.41416	1.44026	
2001-03-24T07:00:00	1.42803	1.44263	1.41503	1.41503	1.42766	1.44226	1.41466	1.41466	
2001-03-17T07:00:00	1.43163	1.43963	1.41863	1.42803	1.43126	1.43926	1.41826	1.42766	
2001-03-10T07:00:00	1.46753	1.47033	1.42553	1.43163	1.46716	1.46996	1.42516	1.43126	
2001-03-03T07:00:00	1.46923	1.47543	1.45793	1.46753	1.46886	1.47506	1.45756	1.46716	
2001-02-24T07:00:00	1.45423	1.47653	1.43963	1.46923	1.45386	1.47616	1.43926	1.46886	
2001-02-17T07:00:00	1.44753	1.45613	1.43203	1.45423	1.44716	1.45576	1.43166	1.45386	
2001-02-10T07:00:00	1.44593	1.46153	1.44463	1.44753	1.44556	1.46116	1.44426	1.44716	
2001-02-03T07:00:00	1.46923	1.47833	1.43813	1.44593	1.46886	1.47796	1.43776	1.44556	
2001-01-27T07:00:00	1.46173	1.48383	1.45603	1.46923	1.46136	1.48346	1.45566	1.46886	
2001-01-20T07:00:00	1.46433	1.47413	1.44783	1.46173	1.46396	1.47376	1.44746	1.46136	
2001-01-13T07:00:00	1.47893	1.48053	1.46313	1.46433	1.47856	1.48016	1.46276	1.46396	
2001-01-06T07:00:00	1.50413	1.51033	1.47643	1.47893	1.50376	1.50996	1.47606	1.47856	
2000-12-30T07:00:00	1.49363	1.51003	1.48873	1.50413	1.49326	1.50966	1.48836	1.50376	
2000-12-23T07:00:00	1.47733	1.49883	1.47453	1.49363	1.47696	1.49846	1.47416	1.49326	
2000-12-16T07:00:00	1.47403	1.48443	1.46143	1.47733	1.47366	1.48406	1.46106	1.47696	
2000-12-09T07:00:00	1.44673	1.47803	1.44373	1.47403	1.44636	1.47766	1.44336	1.47366	
2000-12-02T07:00:00	1.44093	1.45573	1.43133	1.44673	1.44056	1.45536	1.43096	1.44636	
2000-11-25T07:00:00	1.40063	1.44523	1.40053	1.44093	1.40026	1.44486	1.40016	1.44056	
2000-11-18T07:00:00	1.42243	1.42973	1.39683	1.40063	1.42206	1.42936	1.39646	1.40026	
2000-11-11T07:00:00	1.42733	1.44283	1.42133	1.42243	1.42696	1.44246	1.42096	1.42206	
2000-11-04T07:00:00	1.44963	1.45223	1.41373	1.42733	1.44926	1.45186	1.41336	1.42696	
2000-10-28T06:00:00	1.45503	1.46743	1.44033	1.44963	1.45466	1.46706	1.43996	1.44926	
2000-10-21T06:00:00	1.45323	1.45833	1.42003	1.45503	1.45286	1.45796	1.41966	1.45466	
2000-10-14T06:00:00	1.45223	1.46133	1.43503	1.45323	1.45186	1.46096	1.43466	1.45286	
2000-10-07T06:00:00	1.44763	1.48033	1.44593	1.45223	1.44726	1.47996	1.44556	1.45186	
2000-09-30T06:00:00	1.47673	1.47793	1.44283	1.44763	1.47636	1.47756	1.44246	1.44726	
2000-09-23T06:00:00	1.45713	1.48103	1.45063	1.47673	1.45676	1.48066	1.45026	1.47636	
2000-09-16T06:00:00	1.39923	1.47523	1.39663	1.45713	1.39886	1.47486	1.39626	1.45676	
2000-09-09T06:00:00	1.41443	1.42313	1.39583	1.39923	1.41406	1.42276	1.39546	1.39886	
2000-09-02T06:00:00	1.46313	1.46623	1.41443	1.41443	1.46276	1.46586	1.41406	1.41406	
2000-08-26T06:00:00	1.47123	1.47373	1.44273	1.46313	1.47086	1.47336	1.44236	1.46276	
2000-08-19T06:00:00	1.49093	1.49393	1.46923	1.47123	1.49056	1.49356	1.46886	1.47086	
2000-08-12T06:00:00	1.50263	1.51453	1.48863	1.49093	1.50226	1.51416	1.48826	1.49056	
2000-08-05T06:00:00	1.50503	1.51473	1.49563	1.50263	1.50466	1.51436	1.49526	1.50226	
2000-07-29T06:00:00	1.50323	1.50873	1.48363	1.50503	1.50286	1.50836	1.48326	1.50466	
2000-07-22T06:00:00	1.51793	1.52213	1.49963	1.50323	1.51756	1.52176	1.49926	1.50286	
2000-07-15T06:00:00	1.50103	1.52053	1.49123	1.51793	1.50066	1.52016	1.49086	1.51756	
2000-07-08T06:00:00	1.51423	1.51973	1.49773	1.50103	1.51386	1.51936	1.49736	1.50066	
2000-07-01T06:00:00	1.51643	1.51923	1.50513	1.51423	1.51606	1.51886	1.50476	1.51386	
2000-06-24T06:00:00	1.50163	1.52123	1.49403	1.51643	1.50126	1.52086	1.49366	1.51606	
2000-06-17T06:00:00	1.51493	1.52033	1.49513	1.50163	1.51456	1.51996	1.49476	1.50126	
2000-06-10T06:00:00	1.50903	1.51853	1.49543	1.51493	1.50866	1.51816	1.49506	1.51456	
2000-06-03T06:00:00	1.51143	1.53173	1.50173	1.50903	1.51106	1.53136	1.50136	1.50866	
2000-05-27T06:00:00	1.48993	1.51323	1.48683	1.51143	1.48956	1.51286	1.48646	1.51106	
2000-05-20T06:00:00	1.48663	1.49613	1.46713	1.48993	1.48626	1.49576	1.46676	1.48956	
2000-05-13T06:00:00	1.52283	1.52343	1.47573	1.48663	1.52246	1.52306	1.47536	1.48626	
2000-05-06T06:00:00	1.52923	1.53703	1.49363	1.52283	1.52886	1.53666	1.49326	1.52246	
2000-04-29T06:00:00	1.55383	1.56703	1.52563	1.52923	1.55346	1.56666	1.52526	1.52886	
2000-04-22T06:00:00	1.57713	1.58273	1.55093	1.55383	1.57676	1.58236	1.55056	1.55346	
2000-04-15T06:00:00	1.58963	1.59143	1.57523	1.57713	1.58926	1.59106	1.57486	1.57676	
2000-04-08T06:00:00	1.58033	1.59333	1.57853	1.58963	1.57996	1.59296	1.57816	1.58926	
2000-04-01T07:00:00	1.59103	1.60813	1.57743	1.58033	1.59066	1.60776	1.57706	1.57996	
2000-03-25T07:00:00	1.59303	1.60093	1.58213	1.59103	1.59266	1.60056	1.58176	1.59066	
2000-03-18T07:00:00	1.57573	1.59623	1.56233	1.59303	1.57536	1.59586	1.56196	1.59266	
2000-03-11T07:00:00	1.57773	1.58323	1.56863	1.57573	1.57736	1.58286	1.56826	1.57536	
2000-03-04T07:00:00	1.58073	1.58903	1.57003	1.57773	1.58036	1.58866	1.56966	1.57736	
2000-02-26T07:00:00	1.59353	1.59993	1.57583	1.58073	1.59316	1.59956	1.57546	1.58036	
2000-02-19T07:00:00	1.59993	1.61973	1.58913	1.59353	1.59956	1.61936	1.58876	1.59316	
2000-02-12T07:00:00	1.59303	1.61413	1.58553	1.59993	1.59266	1.61376	1.58516	1.59956	
2000-02-05T07:00:00	1.59213	1.61773	1.58833	1.59303	1.59176	1.61736	1.58796	1.59266	
2000-01-29T07:00:00	1.62343	1.62633	1.58393	1.59213	1.62306	1.62596	1.58356	1.59176	
2000-01-22T07:00:00	1.64693	1.65613	1.61653	1.62343	1.64656	1.65576	1.61616	1.62306	
2000-01-15T07:00:00	1.63493	1.65813	1.63033	1.64693	1.63456	1.65776	1.62996	1.64656	
2000-01-08T07:00:00	1.63923	1.65123	1.63173	1.63493	1.63886	1.65086	1.63136	1.63456	
2000-01-01T07:00:00	1.61513	1.65133	1.61493	1.63923	1.61476	1.65096	1.61456	1.63886	
1999-12-25T07:00:00	1.61703	1.62213	1.61173	1.61513	1.61666	1.62176	1.61136	1.61476	
1999-12-18T07:00:00	1.60693	1.62343	1.60253	1.61703	1.60656	1.62306	1.60216	1.61666	
1999-12-11T07:00:00	1.62203	1.62633	1.60043	1.60693	1.62166	1.62596	1.60006	1.60656	
1999-12-04T07:00:00	1.60243	1.63163	1.60013	1.62203	1.60206	1.63126	1.59976	1.62166	
1999-11-27T07:00:00	1.60653	1.60843	1.59213	1.60243	1.60616	1.60806	1.59176	1.60206	
1999-11-20T07:00:00	1.62053	1.62773	1.60293	1.60653	1.62016	1.62736	1.60256	1.60616	
1999-11-13T07:00:00	1.61543	1.62933	1.61303	1.62053	1.61506	1.62896	1.61266	1.62016	
1999-11-06T07:00:00	1.62373	1.62993	1.61123	1.61543	1.62336	1.62956	1.61086	1.61506	
1999-10-30T06:00:00	1.64473	1.65223	1.61623	1.62373	1.64436	1.65186	1.61586	1.62336	
1999-10-23T06:00:00	1.65603	1.66513	1.63353	1.64473	1.65566	1.66476	1.63316	1.64436	
1999-10-16T06:00:00	1.66923	1.67963	1.65383	1.65603	1.66886	1.67926	1.65346	1.65566	
1999-10-09T06:00:00	1.65223	1.67293	1.64993	1.66923	1.65186	1.67256	1.64956	1.66886	
1999-10-02T06:00:00	1.65593	1.66083	1.64763	1.65223	1.65556	1.66046	1.64726	1.65186	
1999-09-25T06:00:00	1.64243	1.65743	1.63983	1.65593	1.64206	1.65706	1.63946	1.65556	
1999-09-18T06:00:00	1.62393	1.64733	1.62043	1.64243	1.62356	1.64696	1.62006	1.64206	
1999-09-11T06:00:00	1.61943	1.62703	1.59933	1.62393	1.61906	1.62666	1.59896	1.62356	
1999-09-04T06:00:00	1.60393	1.63763	1.60003	1.61943	1.60356	1.63726	1.59966	1.61906	
1999-08-28T06:00:00	1.58993	1.61603	1.58633	1.60393	1.58956	1.61566	1.58596	1.60356	
1999-08-21T06:00:00	1.61493	1.61843	1.58453	1.58993	1.61456	1.61806	1.58416	1.58956	
1999-08-14T06:00:00	1.60673	1.62233	1.59583	1.61493	1.60636	1.62196	1.59546	1.61456	
1999-08-07T06:00:00	1.60953	1.61913	1.60183	1.60673	1.60916	1.61876	1.60146	1.60636	
1999-07-31T06:00:00	1.62103	1.62843	1.60813	1.60953	1.62066	1.62806	1.60776	1.60916	
1999-07-24T06:00:00	1.57893	1.62533	1.57863	1.62103	1.57856	1.62496	1.57826	1.62066	
1999-07-17T06:00:00	1.56313	1.58883	1.55763	1.57893	1.56276	1.58846	1.55726	1.57856	
1999-07-10T06:00:00	1.55063	1.57043	1.54873	1.56313	1.55026	1.57006	1.54836	1.56276	
1999-07-03T06:00:00	1.57743	1.57953	1.54813	1.55063	1.57706	1.57916	1.54776	1.55026	
1999-06-26T06:00:00	1.58493	1.58813	1.56923	1.57743	1.58456	1.58776	1.56886	1.57706	
1999-06-19T06:00:00	1.59543	1.59763	1.57483	1.58493	1.59506	1.59726	1.57446	1.58456	
1999-06-12T06:00:00	1.61563	1.61693	1.58583	1.59543	1.61526	1.61656	1.58546	1.59506	
1999-06-05T06:00:00	1.60973	1.61833	1.59863	1.61563	1.60936	1.61796	1.59826	1.61526	
1999-05-29T06:00:00	1.60293	1.61453	1.59843	1.60973	1.60256	1.61416	1.59806	1.60936	
1999-05-22T06:00:00	1.60093	1.60593	1.58883	1.60293	1.60056	1.60556	1.58846	1.60256	
1999-05-15T06:00:00	1.62123	1.62593	1.60073	1.60093	1.62086	1.62556	1.60036	1.60056	
1999-05-08T06:00:00	1.63003	1.63553	1.61383	1.62123	1.62966	1.63516	1.61346	1.62086	
1999-05-01T06:00:00	1.61123	1.64383	1.60693	1.63003	1.61086	1.64346	1.60656	1.62966	
1999-04-24T06:00:00	1.61443	1.62313	1.60673	1.61123	1.61406	1.62276	1.60636	1.61086	
1999-04-17T06:00:00	1.61223	1.62433	1.60353	1.61443	1.61186	1.62396	1.60316	1.61406	
1999-04-10T06:00:00	1.60773	1.62153	1.60343	1.61223	1.60736	1.62116	1.60306	1.61186	
1999-04-03T07:00:00	1.60343	1.61253	1.58463	1.60773	1.60306	1.61216	1.58426	1.60736	
1999-03-27T07:00:00	1.62243	1.62473	1.60163	1.60343	1.62206	1.62436	1.60126	1.60306	
1999-03-20T07:00:00	1.62893	1.64843	1.61773	1.62243	1.62856	1.64806	1.61736	1.62206	
1999-03-13T07:00:00	1.63103	1.63613	1.61793	1.62893	1.63066	1.63576	1.61756	1.62856	
1999-03-06T07:00:00	1.60203	1.64313	1.60093	1.63103	1.60166	1.64276	1.60056	1.63066	
1999-02-27T07:00:00	1.59823	1.62263	1.59563	1.60203	1.59786	1.62226	1.59526	1.60166	
1999-02-20T07:00:00	1.62273	1.62743	1.59433	1.59823	1.62236	1.62706	1.59396	1.59786	
1999-02-13T07:00:00	1.63263	1.63993	1.62073	1.62273	1.63226	1.63956	1.62036	1.62236	
1999-02-06T07:00:00	1.63323	1.64173	1.61923	1.63263	1.63286	1.64136	1.61886	1.63226	
1999-01-30T07:00:00	1.64723	1.64913	1.63043	1.63323	1.64686	1.64876	1.63006	1.63286	
1999-01-23T07:00:00	1.65563	1.66323	1.64243	1.64723	1.65526	1.66286	1.64206	1.64686	
1999-01-16T07:00:00	1.64963	1.66303	1.64243	1.65563	1.64926	1.66266	1.64206	1.65526	
1999-01-09T07:00:00	1.64093	1.66503	1.62373	1.64963	1.64056	1.66466	1.62336	1.64926	
1999-01-02T07:00:00	1.65893	1.67523	1.63613	1.64093	1.65856	1.67486	1.63576	1.64056	
1998-12-26T07:00:00	1.67383	1.68593	1.65293	1.65893	1.67346	1.68556	1.65256	1.65856	
1998-12-19T07:00:00	1.68443	1.68693	1.67053	1.67383	1.68406	1.68656	1.67016	1.67346	
1998-12-12T07:00:00	1.68763	1.69493	1.66693	1.68443	1.68726	1.69456	1.66656	1.68406	
1998-12-05T07:00:00	1.66193	1.69223	1.64693	1.68763	1.66156	1.69186	1.64656	1.68726	
1998-11-28T07:00:00	1.65373	1.67353	1.64373	1.66193	1.65336	1.67316	1.64336	1.66156	
1998-11-21T07:00:00	1.65693	1.66543	1.64493	1.65373	1.65656	1.66506	1.64456	1.65336	
1998-11-14T07:00:00	1.66543	1.68063	1.65303	1.65693	1.66506	1.68026	1.65266	1.65656	
1998-11-07T07:00:00	1.65893	1.67093	1.65203	1.66543	1.65856	1.67056	1.65166	1.66506	
1998-10-31T07:00:00	1.67643	1.67883	1.64973	1.65893	1.67606	1.67846	1.64936	1.65856	
1998-10-24T06:00:00	1.68693	1.68983	1.66293	1.67643	1.68656	1.68946	1.66256	1.67606	
1998-10-17T06:00:00	1.70163	1.71193	1.68673	1.68693	1.70126	1.71156	1.68636	1.68656	
1998-10-10T06:00:00	1.70093	1.71273	1.68693	1.70163	1.70056	1.71236	1.68656	1.70126	
1998-10-03T06:00:00	1.69913	1.73493	1.67693	1.70093	1.69876	1.73456	1.67656	1.70056	
1998-09-26T06:00:00	1.69803	1.71493	1.69193	1.69913	1.69766	1.71456	1.69156	1.69876	
1998-09-19T06:00:00	1.67843	1.70853	1.67143	1.69803	1.67806	1.70816	1.67106	1.69766	
1998-09-12T06:00:00	1.67283	1.69433	1.66933	1.67843	1.67246	1.69396	1.66896	1.67806	
1998-09-05T06:00:00	1.66863	1.69593	1.65193	1.67283	1.66826	1.69556	1.65156	1.67246	
1998-08-29T06:00:00	1.68223	1.69033	1.66063	1.66863	1.68186	1.68996	1.66026	1.66826	
1998-08-22T06:00:00	1.63423	1.68503	1.63293	1.68223	1.63386	1.68466	1.63256	1.68186	
1998-08-15T06:00:00	1.61943	1.64033	1.60843	1.63423	1.61906	1.63996	1.60806	1.63386	
1998-08-08T06:00:00	1.62793	1.63743	1.61563	1.61943	1.62756	1.63706	1.61526	1.61906	
1998-08-01T06:00:00	1.63483	1.64203	1.62163	1.62793	1.63446	1.64166	1.62126	1.62756	
1998-07-25T06:00:00	1.66083	1.66203	1.63023	1.63483	1.66046	1.66166	1.62986	1.63446	
1998-07-18T06:00:00	1.64493	1.66223	1.63753	1.66083	1.64456	1.66186	1.63716	1.66046	
1998-07-11T06:00:00	1.63363	1.64693	1.62923	1.64493	1.63326	1.64656	1.62886	1.64456	
1998-07-04T06:00:00	1.64473	1.64993	1.62613	1.63363	1.64436	1.64956	1.62576	1.63326	
1998-06-27T06:00:00	1.65923	1.67123	1.64473	1.64473	1.65886	1.67086	1.64436	1.64436	
1998-06-20T06:00:00	1.66863	1.67783	1.65713	1.65923	1.66826	1.67746	1.65676	1.65886	
1998-06-13T06:00:00	1.63543	1.67923	1.62733	1.66863	1.63506	1.67886	1.62696	1.66826	
1998-06-06T06:00:00	1.63433	1.63943	1.62563	1.63543	1.63396	1.63906	1.62526	1.63506	
1998-05-30T06:00:00	1.63323	1.64923	1.62853	1.63433	1.63286	1.64886	1.62816	1.63396	
1998-05-23T06:00:00	1.63253	1.64313	1.62133	1.63323	1.63216	1.64276	1.62096	1.63286	
